Région,Département,Commune,Nom du festival,Début,Fin,Genre,Site web,Téléphone,,Texte,"Lon,Lat",Nom,Fonction,Citation
Bretagne,Finistère,Douarnenez,Festival de cinéma ,20/08/2022,27/08/2022,Cinéma,festival-douarnenez.com/fr/,02 98 92 09 21,"presse@festival-douarnenez.com

02 98 92 09 21
 Andréa Abbane","La programmation suit la question réccurente posée par le festival « comment habiter la terre » ? Cette année, la Suisse est à l'honneur à travers de multiples thématiques : anarchisme, luttes féministes et sociales, migrations, démocratie. En territoire helvète, on découvre un pays façonné par des minorités, multilingue, qui s'oppose au modèle français et interroge. Une grande diversité de films est à découvrir, parmi lesquels, Unrest de Cyril Schäublin, Claudette de Sylvie Cachin, Les conquérantes de Petra Volpe et La Forteresse de Fernand Melga. A noter, la section ""Regards d'Ici"" qui met en lumière le cinéma de Bretagne.","-4.3790759,48.048221",,,
Bretagne,Morbihan,Ile de Groix,Festival international du film insulaire de Groix,18/08/2022,22/08/2022,Cinéma,filminsulaire.com,02 97 86 57 44,,"La compétition internationale de films documentaires est le coeur du festival qui accorde malgré tout une large place à la découverte d’une île invitée. Cette année, la programmation fait escale sur une île proche : La Corse. Le ciné-concert d'ouverture projète Romanetti ou Le Roi du Maquis de Gennaro Dini, film muet qui raconte l’histoire de Nonce Romanetti bandits « d’honneur » qui sévissaient en Corse au début du 20ème siècle. L'accompagnement musical entre électro et acoustique est proposé par le duo ØrsØ composé de deux musiciens corses. Une chronique des mouvements indépendantistes est également prévues avec trois films dont Quastana : portrait de campagne de Julie Perreard.","-3.5150528,47.6169776",,,
Bretagne,Ile-et-Vilaine,Combourg,Extension Sauvage,23/06/2022,03/07/2022,Danse,extensionsauvage.com,02 99 54 38 33,,"Le festival de danse et paysage s'ancre à Combourg, puis à Bazouges-la-Pérouze. Les chorégraphes investissent la forêt, le château, les espaces verts et les abords du lac. Parmi les temps forts, la danseuse et chorégraphe Vania Vaneau donne vie à son solo Nebula. La pièce, créée en deux versions, une pour des espaces extérieurs naturels et une pour l'intérieur, questionne les débuts de notre univers en imaginant d'autres hypothèses. ","-1.806032,48.356547",,,
Bretagne,Ile-et-Vilaine,Rennes,Les Tombées de la Nuit,07/07/2022,10/07/2022,Théâtre / Arts de la rue / Cirque,lestombeesdelanuit.com,02 99 32 56 56,,"Du théâtre, du cirque, des performances, de la danse et de la musique sont au rendez-vous. L'esprit du festival est d'encourager le public à vivre la scène autrement et de l'imaginer se fondre avec l'espace public. 
Sur 31 projets proposés, 22 sont gratuits. La plasticienne Mata Gold et Agnès Dupoirier, maquilleuse et coiffeuse, présentent Au-delà de la peau, une métamorphose des visages grâce à leur travail, que Cyril Andres expose en portraits photgraphiques. Dans Jacques, le comédien Nicolas Buysse, le chanteur et trompettiste Greg Houben et le pianiste Matthieu Van revisite l’œuvre de Jacques Prévert. A noter : des spectacles sont programmés en amont et en aval de l'événement, à partir du 24 juin.","-1.752542,48.076861",,,
Bretagne,Côtes-d'Armor,Bobital,L'armor à sons,01/07/2022,03/07/2022,Musique,bobital-festival.fr,,,"Trois jours de concerts aux sons des musiques actuelles sont proposés avec notamment Julien Doré, Bigflo et Oli, Emma Peters, Stéphane, La Poison, Fest Noise, Christophe Maé.  ","-2.1175061,48.399835",,,
Bretagne,Finistère,Fouesnant-les-Glénan,Festidreuz,07/07/2022,09/07/2022,Musique,festidreuz.fr,,,"Christophe Maé, Caballero et JeanJass, Typh Barrow, Céphaz, Tryo, Laura Cox, Sergent Garcia, Lilly Wood & the Prick, Gavin James,  Feder,  Petite Gueule, Kikesa et Lulu Van Trapp se retrouvent pour trois soirées de concerts en plein air.","-4.0026156,47.7078226",,,
Bretagne,Finistère,Carhaix,Les Vieilles Charrues,14/07/2022,17/07/2022,Musique,https://www.vieillescharrues.asso.fr/,02 98 15 10 60,,"Entre pop, hip-hop, électro, soul, chanson, rock, la programmation est éclectique et regroupe Juliette Armanet, Clara Luciani, Angèle, Fatoumata Diawara, Izïa, Aloïse Sauvage, Stromae, Dordogne, Dewaere, Dinos, Dj Snake, M, Feu! Chatterton.","-3.612673,48.2415808",,,
Bretagne,Morbihan,Vannes,Jazz en ville,27/07/2022,30/07/2022,Musique,festivaljazzenville.fr,02 97 01 62 30,,Le xxxxxxxxxxxxxxxx est le parrain de cette édition qui transforme Vannes en une immense scène de jazz. La programmation inclut XXXXXXXXX,"-2.815186,47.620816",,,
Bretagne,Finistère,Douarnenez,Fêtes maritimes ,14/07/2022,17/07/2022,Musique,tempsfete.com,02 98 92 29 29,,"Les concerts et le patrimoine maritime constituent le coeur de ce festival qui se déclinent en trois chapitres : en musique, sur les quais et sur l'eau. L'association Emglev Bro Douardenez fait découvrir les chansons locales et, côté chants de marins, les 30 ans du groupe Mouez Port Rhu sont célébrés. Sur les quais, des conférences et espaces consacrés à la culture maritime se déploient. Des centaines de bateaux traditionels se retrouvent au port. Pendant la journée, des sorties en mer et des visites de voiliers sont proposées. ","-4.3790759,48.048221",,,
Bretagne,Côtes-d'Armor,Binic-Etables-sur-Mer,Binic Folks Blues Festival,26/07/2019,28/07/2019,Musique,binic-folks-blues-festival.com,,,"De la folk, du blues et du rock sont au programme pour une cinquantaine de concerts gratuits répartis sur trois sites autour du port de Binic. Les formations musicales viennent de Bretagne, d’Australie, du Royaume Uni, des Etats-Unis, d'Allemagne etc. Death valley girls, Moody beaches, Mod Con, Cannibale ou encore Baby shakes figurent parmi les groupes attendus. ","-2.8611891,48.5862849",,,
Bretagne,Côtes-d'Armor,Le Mené,Jazz in Langourla,02/08/2019,04/08/2019,Musique,jazzinlangourla.asso22.fr,,,"Le monde du jazz se retrouve au Théâtre de verdure, un espace situé en pleine campagne. Dans ""African Variations"", Sébastien Giniaux à la guitare et Chérif Soumano au kora, font dialoguer leurs instruments. Après les concerts, les musiciens amateurs et professionnels se rencontrent en fin de soirée pour des jam-sessions.","-2.54117,48.294885",,,
Bretagne,Finistère,Crozon,Festival du Bout du Monde ,02/08/2019,04/08/2019,Musique,festivalduboutdumonde.com,02 98 27 00 32,,"Le bout du monde n'est pas si loin. Il se situe, pour quelques jours au moins, sur la presqu'île de Crozon. Ainsi éloignés, les festivaliers pourront tranquillement écouter les notes qui leur seront dévoilées par Angélique Kidjo, Canine, Dionysos, Elisapie, Eskelina, Hocus pocus, Feu! Chatterton etc.","-4.575181,48.167771",,,
Bretagne,Morbihan,Malestroit,Au pont du rock,02/08/2019,03/08/2019,Musique,aupontdurock.com,,,"Le festival fête ses 30 ans. La programmation va de Bénabar, Clara Luciani, Vanupié à Ofenbach et Jahneration, en passant par Eddy de Pretto et The Blaze.","-2.408408,47.793306",,,
Bretagne,Morbihan,Lorient,Festival interceltique de Lorient,02/08/2019,11/08/2019,Musique,festival-interceltique.bzh,02 97 21 24 29,,"Avec sa thématique « L’autre Finistère : au bout du chemin, la joie et la chaleur des celtes du Sud », le festival se pare des couleurs de la Galice. Groupes de gaitas (cornemuse typique de la région), chants féminins, tambourins et formations de danse font partie du programme. La gastronomie ne sera pas en reste avec notamment un dîner-concert aux saveurs du territoire à l'honneur.","-3.41052,47.724196",,,
Bretagne,Côtes-d'Armor,Paimpol ,L’escale Disco,27/07/2019,,Musique,ville-paimpol.fr,02 96 55 13 35,http://freshflavour.fr/2018/04/26/le-navire-seanapse-largue-a-nouveau-les-amarres/,"Le disco et la house feront entendre leurs notes avec les DJs résidents de l’association Seanapse, Wenyg, Mister Terry, Félix, Greg Bass,  François B et Berghahn. Le collectif rennais, La Rennes des voyous, mixera des disques de musique africaine, de funk et de groove. A noter : les festivités commencent à 12h et sont gratuites.","-3.0822467,48.7789204",,,
Bretagne,Ile-et-Vilaine,Dinard,Festival international de musique ,10/08/2019,18/08/2019,Musique,festival-music-dinard.com,02 99 16 00 00,,"La musique classique est à l’honneur avec notamment  le concert d’ouverture, gratuit, au parc de Port Breton. L’orchestre symphonique de Bretagne, sous la direction musicale de Grant Llewellyn, interprétera un programme de musique française, avec Francis Poulenc, Camille Saint-Saëns, Frédérique Lory et Georges Bizet. Le 15 août à l’auditorium Stephan Bouttet, le pianiste Kun-Woo PAIK  jouera Chopin.","-2.100204,48.603546",,,
Bretagne,Ile-et-Vilaine,Saint-Malo,La Route du Rock,14/08/2019,17/08/2019,Musique,laroutedurock.com,02 99 54 01 11,,"Le rock indé prend ses quartiers d'été au Fort de Saint-Père pour accueillir notamment Tame Impala, Stereolab, Paula Temple, Metronomy, Silent Servant etc.","-2.077619,48.5981869",,,
Bretagne,Ile-et-Vilaine,Saint-Malo,Etonnants voyageurs ,04/06/2022,06/06/2022,Littérature,https://www.etonnants-voyageurs.com/,02 99 31 05 74,,"Dans une vingtaine de lieux à travers Saint-Malo se tiennent des rencontres, cafés littéraires, grands entretiens, débats, lectures et projections. Les thématiques de cette année sont l'imagination créatrice, le pouvoir de la littérature, écrire un monde en guerre, le sentiment européen, la puissance des mots, la sagesse du vivant, le roman d'aventure, la littérature de voyage, les littératures de l'imaginaire, la poésie et l'écriture théâtrale. Le focus sur la littérature de langue française pose ses bagages en Tunisie. Parmi les 150 personnalités invitées - dont 20 auteurs et autrices étrangers non francophones et 40 de langue française originaires de 15 pays - on retrouve notamment Mohamed Mbougar Sarr, lauréat du prix Goncourt 2021 avec La plus secrète mémoire des hommes (Editions Philippe Rey), Karim Kattan, gagnant du prix des cinq continents de la francophonie 2021 pour Le palais des deux collines (Editions Elyzad), mais aussi Franck Bouysse, Doan Bui, Javier Cercas, Sorj Chalandon, Patrick Chamoiseau, Riad Sattouf, Nancy Huston, Kapka Kassabova, Leïla Slimani, ","-2.0766742,48.6462781",,,
Bretagne,Finistère,Landerneau,Fête du bruit,09/08/2019,11/08/2019,Musique,festival-fetedubruit.com,02 98 30 30 15,,"Les artistes se retrouvent aux jardins de la Palud, dans le centre de Landerneau : DJ Snake, Nekfeu, Gossip, Jain, Orelsan, SKA-P, Hyphen hyphen, Prophets of rage, Fritz kalkbrenner, Blood Red Shoes, Dub inc., Blood red shoes... A noter : une première session de la Fête du bruit a lieu à Saint-Nolff les 6 et 7 juillet avec notamment M et Soprano.","-4.301928,48.425152",,,
Bretagne,Morbihan,La Gacilly,Festival La Gacilly Photo,01/06/2022,30/09/2022,Photo / Art contemporain,festivalphoto-lagacilly.com,02 99 08 68 00,,"La programmation se construit autour d'une thématique principale : ""Visions d'Orient"". Des photographes d’Iran, d’Afghanistan et du Pakistan sont à l'honneur. Trois pays d’Asie du Sud-Ouest qui tous appartiennent à
l’espace culturel persan. Une rétrospective d'Abbas, expose entre autres son témoignage sur la révolution iranienne de 1979. quatre jeunes artistes sont également présentés : Gohar Dashti, Ebrahim Noroozi, Maryam Firuzi et Hashem Shakeri. Côté Afghanistan sont proposés : une sélection des clichés de la photoreporter Véronique de Viguerie, loin du chaos, elle dévoile la vie d’un peuple ; les images de deux reporters afghans de l’AFP, Shah Marai, mort dans un attentat en 2018, et Wakil Kohsar ; le travail de la photographe, professeure et activiste Fatimah Hossaini. Enfin, le regard de Sarah Caron emmène au Pakistan, son pays de résidence. ","-2.200176,47.7543688",,,
Bretagne,Côtes d'Armor,"Lannion, Pleumeur-Bodou",Estivales photographiques du Trégor ,22/06/2019,05/10/2019,Photo / Art contemporain,imagerie-lannion.com,02 96 46 57 25,,"«Nos pères» est la thématique donnée à cette édition qui a invité sept auteurs. Parmi eux, le photographe palestinien Taysir Batniji et ses portraits encadrés des «maîtres des lieux» des boutiques, cafés ou usines de Gaza. Grégoire Korganow présente Père et fils un travail commencé en France et poursuivi au Brésil et en Chine.
","-3.55182,48.704187",,,
Bretagne,Morbihan,Lanester,Festival de théâtre amateur de Kerhervy,21/06/2019,30/06/2019,Théâtre / Arts de la rue / Cirque,festival.kerhervy.com,02 97 81 24 19,,"Pièces classiques et contemporaines sont jouées par des troupes de théâtre amateur. L'école des femmes de Molière, mise en scène de Christophe Sauvion, sera interprétée par les comédiens du Théâtre de la Loupiote de Sainte-Flaive-des-Loups le 28 juin.","-3.3658721,47.741299",,,
Bretagne,Finistère,Quimperlé,Les Rias,27/08/2019,31/08/2019,Théâtre / Arts de la rue / Cirque,lesrias.com,02 98 35 09 40,,"Toute la diversité du théâtre de rue investit Quimperlé et dix communes alentour. La chapelle Trémor à Riec-sur-Bélon accueille les 30 et 31 août la compagnie Libertivore pour Phasmes, un duo de danse et de portés, et les artistes d'Annibal et ses éléphants pour le spectacle burlesque Le Grand cirque des sondages.","-3.611018,47.821459",,,
Bretagne,Finistère,Landerneau,Kann Al Loar,03/07/2019,07/07/2019,Autres,kann-al-loar.bzh,02 98 30 30 45,,"La musique, le chant, le  spectacle vivant ou encore la mode sont représentés dans le but de partager et transmettre la culture bretonne, ancienne et contemporaine. Les sept musiciens de The Celtic social club revisitent la musique traditionnelle. La Slàn Irish Dance Company présente sa création Not just married, une histoire de danse, de mariage et de légende.","-4.301928,48.425152",,,
Centre-Val de Loire,Loir-et-Cher,Chaumont-sur-Loire ,Festival international des jardins ,21/04/2022,06/11/2022,Autres,domaine-chaumont.fr,02 54 20 99 22,http://www.domaine-chaumont.fr/fr/festival-international-des-jardins/edition-2018-jardins-de-la-pensee,"Pour fêter ses 30 ans, les créations du festival se déclinent autour du thème ""le jardin idéal"". A TERMINER Damien Derouaux, architecte paysagiste et Sven Augusteyns, urbaniste et architecte ont créé le ""jardin des solitudes"". La balade doit permettre de suivre ses intuitions et écouter ses envies. ""Parfum du paradis"" est une interprétation visuel le du roman de Patrick Süskind Le Parfum par l'artiste et designer Caroline Thomas. Enfin dans le jardin nommé ""cultiver les rêves"", trois arbres à souhaits portent les rêves des personnes qui les y ont accrochés. Les concepteurs de ce jardin sont Dagnachew G. Aseffa, Delphine Desmet, Guillaume Van Parys, Cédric Desmarets et Michal Bučko.","1.155229,47.4357001",,,
Centre-Val de Loire,Indre-et-Loire,Tours,A Tours de bulles ,17/09/2022,18/09/2022,Littérature,atoursdebulles.fr,,,"Le thème ""Jeu(x) d'esprit"" est le fil rouge de ce festival gratuit. Benoît Dahan est l'invité d'honneur pour sa bande dessinée Psycho-Investigateur : L'héritage de l'homme-siècle"", scénarisé avec Erwan Courbier. Durant le week-end, le public pourra rencontrer des auteurs grâce aux séances de dédicaces ou assister à des spectacles et à des projections. Des expositions sont également prévues, dont une sur la naissance d'une BD, autour de la série La boîte à musique de Gijé et Carbone. http://www.atoursdebulles.fr/","0.6527849,47.348942",,,
