epci,libelle_epci,population_carto,effectif_cumu_termine,taux_vaccination_adultes,EPCI 2020,Nom,niveau_vie_median,interdecile,dep,pauvrete40,pauvrete60,vaccination_septembre
240200477,CA GRANDSOISSONS AGGLOMERATION,11370,33860,297.8,240200477.0,GrandSoissons Agglomération,18760.0,"3,3",02,"19,4","31,5",80.5
240200493,CC DU PAYS DU VERMANDOIS,3570,20730,580.7,240200493.0,Le Pays du Vermandois,18930.0,"3,0",02,"15,8","28,1",84.4
240200501,CC DU VAL DE L AISNE,2320,13390,577.2,240200501.0,Le Val de l'Aisne,20330.0,"2,6",02,"8,3","18,7",83.5
240200519,CC DU CANTON D OULCHY LE CHATEAU,630,3610,573.0,240200519.0,Le Canton d'Oulchy-le-Château,20100.0,"2,7",02,"7,2","16,4",80.9
240200576,CC DE LA CHAMPAGNE PICARDE,1640,13410,817.7,240200576.0,La Champagne Picarde,20160.0,"2,7",02,"9,4","19,6",84.4
240200584,CC DU CANTON DE CHARLY SUR MARNE,3200,9320,291.2,240200584.0,Le Canton de Charly-sur-Marne,21060.0,"2,9",02,"8,4","17,5",77.1
240200592,CC DU CHEMIN DES DAMES,430,3520,818.6,240200592.0,Le Chemin des Dames,20150.0,"2,8",02,"9,8","19,8",83.0
240200600,CC DES TROIS RIVIERES,2560,12820,500.8,240200600.0,Les Trois Rivières,16850.0,"3,0",02,"22,2","36,5",80.9
240200634,CC DES PORTES DE LA THIERACHE,730,4430,606.8,240200634.0,Les Portes de la Thiérache,17130.0,"3,1",02,"19,0","33,1",83.5
240300491,CC DU PAYS DE LAPALISSE,1440,5610,389.6,240300491.0,Le Pays de Lapalisse,18720.0,"2,8",03,"11,5","23,6",80.0
240300558,CC DU PAYS DE TRONÇAIS,1140,4910,430.7,240300558.0,Le Pays de Tronçais,18650.0,"3,1",03,"14,0","26,0",79.2
240300566,CC DU VAL DE CHER,780,3840,492.3,240300566.0,Le Val de Cher,20250.0,"2,5",03,"8,9","18,4",84.8
240300657,CC DU PAYS D HURIEL,1450,4940,340.7,240300657.0,Le Pays d'Huriel,19640.0,"2,7",03,"10,5","21,9",81.3
240400440,CC PAYS FORCALQUIER ET MONTAGNE DE LURE,1730,5830,337.0,240400440.0,Pays Forcalquier et Montagne de Lure,19110.0,"3,4",04,"14,2","27,0",65.6
240500439,CC DU BRIANÇONNAIS,2040,13590,666.2,240500439.0,Le Briançonnais,20330.0,"3,0",05,"9,1","19,6",76.4
240500462,CC DU PAYS DES ECRINS,760,4260,560.5,240500462.0,Le Pays des Ecrins,19860.0,"3,0",05,"9,2","19,5",70.8
240600551,CA DE LA RIVIERA FRANÇAISE,11710,36240,309.5,240600551.0,La Riviera Française,21670.0,"3,6",06,"11,2","20,2",66.7
240600585,CA DE SOPHIA ANTIPOLIS,23700,130000,548.5,240600585.0,Sophia Antipolis,23550.0,"3,9",06,"9,2","17,1",73.4
240600593,CC DU PAYS DES PAILLONS,3110,16210,521.2,240600593.0,Le Pays des Paillons,22150.0,"3,0",06,"8,1","16,1",72.2
240700302,CC DU PAYS BEAUME DROBIE,1400,5400,385.7,240700302.0,Le Pays Beaume-Drobie,18860.0,"3,3",07,"15,3","28,6",67.8
240700617,CC VAL DE LIGNE,910,3660,402.2,240700617.0,Val de Ligne,18720.0,"3,1",07,"14,7","26,6",68.3
240700716,CC DU VAL D AY,820,3800,463.4,240700716.0,Le Val d'Ay,20360.0,"2,5",07,"7,0","15,7",76.2
240700815,CC BERG ET COIRON,750,4730,630.7,240700815.0,Berg et Coiron,20030.0,"2,8",07,"10,7","21,0",74.1
240700864,CC DU RHONE AUX GORGES DE L ARDECHE,2380,11380,478.2,240700864.0,Le Rhône aux Gorges de l'Ardèche,19970.0,"3,1",07,"12,5","23,5",70.1
240800821,"CC ARDENNE, RIVES DE MEUSE",3700,16230,438.6,240800821.0,"Ardenne, Rives de Meuse",18310.0,"3,1",08,"16,0","29,2",77.7
240800847,CC DES PORTES DU LUXEMBOURG,2250,12400,551.1,240800847.0,Les Portes du Luxembourg,18820.0,"2,9",08,"12,5","24,9",78.9
240800862,CC DES CRETES PREARDENNAISES,4050,14420,356.0,240800862.0,Les Crêtes Préardennaises,19890.0,"3,0",08,"10,5","22,1",84.0
240800920,CC DE L ARGONNE ARDENNAISE,2320,11520,496.6,240800920.0,L'Argonne Ardennaise,18810.0,"3,0",08,"13,3","25,3",85.1
240900431,CC DU PAYS DE TARASCON,1250,5500,440.0,240900431.0,Le Pays de Tarascon,18840.0,"2,9",09,"13,6","25,3",75.3
240900464,CC DU PAYS D OLMES,2300,9670,420.4,240900464.0,Le Pays d'Olmes,17890.0,"2,9",09,"17,8","30,6",72.1
241000223,"CC FORETS, LACS, TERRES EN CHAMPAGNE",620,4640,748.4,241000223.0,"Forêts, Lacs, Terres en Champagne",21220.0,"2,7",10,"6,8","15,1",84.0
241000405,CC DE LA REGION DE BAR SUR AUBE,1390,7220,519.4,241000405.0,La Région de Bar-sur-Aube,19550.0,"3,2",10,"12,9","22,5",82.6
241000447,CC DU PAYS D OTHE,1400,5080,362.9,241000447.0,Le Pays d'Othe,19880.0,"2,9",10,"12,2","22,5",80.4
241000488,CC DE L ORVIN ET DE L ARDUSSON,860,5620,653.5,241000488.0,L'Orvin et de l'Ardusson,21000.0,"2,7",10,"6,4","15,9",82.1
241100593,CA LE GRAND NARBONNE,17890,89310,499.2,241100593.0,Le Grand Narbonne,18710.0,"3,3",11,"16,9","28,6",76.1
241200187,CA RODEZ AGGLOMERATION,6630,38850,586.0,241200187.0,Rodez Agglomération,21630.0,"3,1",12,"9,9","18,6",82.0
241200542,CC DU REQUISTANAIS,790,3590,454.4,241200542.0,Le Réquistanais,18790.0,"2,9",12,"10,5","26,5",80.9
241200567,CC DE MILLAU GRANDS CAUSSES,4120,20420,495.6,241200567.0,Millau Grands Causses,19550.0,"2,9",48,"11,4","22,4",79.1
241200625,CC DU PAYS RIGNACOIS,1110,3690,332.4,241200625.0,Le Pays Rignacois,20330.0,"2,6",12,"6,5","17,7",80.9
241200641,CC CONQUES MARCILLAC,2390,8230,344.4,241200641.0,Conques-Marcillac,21380.0,"2,9",12,"6,7","16,2",81.6
241200658,CC DU PAYS DE SALARS,1090,5580,511.9,241200658.0,Le Pays de Salars,21230.0,"2,7",12,"5,0","13,2",84.1
241200674,CC DU PLATEAU DE MONTBAZENS,950,4110,432.6,241200674.0,Le Plateau de Montbazens,19950.0,"2,7",12,"8,2","19,1",78.5
241200765,CC DE LEVEZOU PARELOUP,780,3670,470.5,241200765.0,Lévézou Pareloup,19090.0,"3,0",12,"9,3","21,8",82.4
241200807,CC AVEYRON BAS SEGALA VIAUR,920,3590,390.2,241200807.0,Aveyron Bas Ségala Viaur,18570.0,"2,8",12,"10,2","24,8",72.7
241200906,CC LARZAC ET VALLEES,890,3230,362.9,241200906.0,Larzac et Vallées,18640.0,"3,0",12,"11,6","25,2",74.7
241200914,CC DE LA MUSE ET DES RASPES DU TARN,620,3150,508.1,241200914.0,La Muse et des Raspes du Tarn,18880.0,"3,0",12,"11,6","23,7",76.8
241300375,CC VALLEE DES BAUX ALPILLES (CC VBA),3970,19810,499.0,241300375.0,Vallée des Baux-Alpilles (CC VBA),22070.0,"3,6",13,"8,6","17,3",75.8
241300417,CA D ARLES CRAU CAMARGUE MONTAGNETTE,17710,55040,310.8,241300417.0,Arles-Crau-Camargue-Montagnette,18670.0,"3,4",13,"18,9","31,3",70.1
241400415,CC COUR COTE FLEURIE,3970,16560,417.1,241400415.0,Cœur Côte Fleurie,21090.0,"3,7",14,"9,6","19,0",84.7
241400514,CC DU PAYS DE FALAISE,2610,18850,722.2,241400514.0,Le Pays de Falaise,19840.0,"2,6",14,"9,4","19,6",84.3
241400555,CC DE BAYEUX INTERCOM,3990,23490,588.7,241400555.0,Bayeux Intercom,21190.0,"2,9",14,"8,4","17,3",87.2
241400860,CC COUR DE NACRE,3580,19200,536.3,241400860.0,Cœur de Nacre,23480.0,"3,0",14,"5,3","11,6",89.5
241400878,CC TERRE D AUGE,3770,13820,366.6,241400878.0,Terre d'Auge,21370.0,"3,0",14,"6,1","14,7",83.9
241500230,CA DU BASSIN D AURILLAC,7070,40230,569.0,241500230.0,Le Bassin d'Aurillac,21040.0,"2,8",15,"9,1","17,6",86.6
241500255,CC DU PAYS GENTIANE,990,4510,455.6,241500255.0,Le Pays Gentiane,18500.0,"2,8",15,"9,3","23,7",81.3
241500271,CC DU PAYS DE MAURIAC,1050,4620,440.0,241500271.0,Le Pays de Mauriac,19330.0,"2,8",15,"9,5","21,5",83.5
241501055,CC SUMENE ARTENSE,1240,5650,455.6,241501055.0,Sumène - Artense,19020.0,"2,7",15,"9,0","21,1",83.4
241501089,CC CERE ET GOUL EN CARLADES,680,3430,504.4,241501089.0,Cère et Goul en Carladès,19750.0,"2,8",15,"7,9","19,9",84.3
241501139,CC DU PAYS DE SALERS,1340,5900,440.3,241501139.0,Le Pays de Salers,18750.0,"2,8",15,"10,5","24,4",83.9
241600303,CC DU ROUILLACAIS,1200,6620,551.7,241600303.0,Le Rouillacais,19910.0,"3,0",16,"9,3","19,6",80.9
241700434,CA DE LA ROCHELLE,24960,128570,515.1,241700434.0,La Rochelle,22100.0,"3,2",17,"10,1","18,3",81.1
241700459,CC DE L ILE DE RE,3270,14180,433.6,241700459.0,L'Île de Ré,24160.0,"3,6",17,"6,3","13,3",84.1
241700517,CC COUR DE SAINTONGE,1750,11450,654.3,241700517.0,Cœur de Saintonge,19820.0,"2,7",17,"8,0","18,4",79.9
241700624,CC DE L ILE D OLERON,4630,17250,372.6,241700624.0,L'Île d'Oléron,20890.0,"3,1",17,"8,1","17,8",76.9
241700632,CC DE GEMOZAC ET DE LA SAINTONGE VITICOLE,2800,9740,347.9,241700632.0,Gémozac et de la Saintonge Viticole,19340.0,"2,7",17,"8,2","20,1",78.7
241700640,CA ROYAN ATLANTIQUE,19280,68520,355.4,241700640.0,Royan Atlantique,21170.0,"3,1",17,"8,0","17,3",83.5
241700699,CC DU BASSIN DE MARENNES,2470,10760,435.6,241700699.0,Le Bassin de Marennes,19470.0,"2,7",17,"9,5","20,5",79.7
241800374,CC LA SEPTAINE,1780,5900,331.5,241800374.0,La Septaine,20360.0,"2,5",18,"7,2","16,5",82.2
241800424,CC LE DUNOIS,880,4790,544.3,241800424.0,Le Dunois,20130.0,"2,7",18,"8,9","18,8",80.6
241800432,CC LES TROIS PROVINCES,760,3480,457.9,241800432.0,Les Trois Provinces,17780.0,"2,9",18,"16,4","28,7",78.9
241800457,CC FERCHER PAYS FLORENTAIS,2100,7580,361.0,241800457.0,Fercher Pays Florentais,20260.0,"2,6",18,"9,1","18,2",80.6
241800507,CA BOURGES PLUS,12390,69580,561.6,241800507.0,Bourges Plus,21090.0,"3,2",18,"13,9","22,0",80.3
241900133,CC DE VENTADOUR EGLETONS MONEDIERES,1360,6410,471.3,241900133.0,Ventadour - Egletons - Monédières,19540.0,"2,9",19,"10,8","23,3",83.0
241927201,CA TULLE AGGLO,6310,30710,486.7,241927201.0,Tulle Agglo,21120.0,"2,9",19,"9,1","18,1",83.7
241927243,CC DU PAYS D UZERCHE,1260,6370,505.6,241927243.0,Le Pays d'Uzerche,20220.0,"2,8",19,"8,7","20,1",82.9
242000354,CA DE BASTIA,6050,32700,540.5,242000354.0,Bastia,19780.0,"3,8",2B,"17,5","28,3",72.9
242000495,CC DE L ALTA ROCCA,980,4920,502.0,242000495.0,L'Alta Rocca,19320.0,"3,7",2A,"14,0","25,4",71.0
242000503,CC CELAVU PRUNELLI,1830,5830,318.6,242000503.0,Celavu-Prunelli,22530.0,"3,3",2A,"7,4","15,4",74.4
242010056,CA DU PAYS AJACCIEN,11050,51120,462.6,242010056.0,Le Pays Ajaccien,21390.0,"3,4",2A,"11,5","21,0",75.1
242010130,CC DU SARTENAIS VALINCO TARAVO,2220,7200,324.3,242010130.0,Le Sartenais Valinco Taravo,19480.0,"3,5",2A,"16,1","29,2",71.2
242020071,CC DU CENTRE CORSE,860,4760,553.5,242020071.0,Le Centre Corse,19680.0,"3,5",2B,"15,1","27,0",76.2
242020105,CC DE CALVI BALAGNE,2400,7480,311.7,242020105.0,Calvi Balagne,18980.0,"3,7",2B,"14,3","26,5",71.0
242100154,CC DES VALLEES DE LA TILLE ET DE L IGNON,1690,9070,536.7,242100154.0,Les Vallées de la Tille et de l'Ignon,22510.0,"2,7",21,"5,1","11,7",82.6
242100410,DIJON METROPOLE,26300,165600,629.7,242100410.0,Dijon Métropole,21500.0,"3,3",21,"12,4","21,6",81.4
242101434,CC DU PAYS CHATILLONNAIS,2830,12810,452.7,242101434.0,Le Pays Châtillonnais,19230.0,"2,9",21,"11,5","22,0",79.2
242101442,CC DE SAULIEU,800,3530,441.2,242101442.0,Saulieu,19250.0,"2,9",21,"10,3","22,5",78.7
242101459,CC DU PAYS D ALESIA ET DE LA SEINE,980,4930,503.1,242101459.0,Le Pays d'Alésia et de la Seine,20120.0,"2,7",21,"9,3","19,6",81.1
242101491,CC DU MONTBARDOIS,1400,6870,490.7,242101491.0,Le Montbardois,19970.0,"2,7",21,"10,1","19,5",79.5
242101509,CC RIVES DE SAONE,2710,13550,500.0,242101509.0,Rives de Saône,20110.0,"2,6",21,"7,5","18,2",81.2
242200715,CC DU KREIZ BREIZH (CCKB),2940,12430,422.8,242200715.0,Le Kreiz-Breizh (CCKB),18780.0,"3,0",22,"12,7","25,4",80.4
242400752,CC PERIGORD LIMOUSIN,2320,9700,418.1,242400752.0,Périgord-Limousin,18940.0,"3,0",24,"12,7","24,4",79.8
242400935,CC DU PAYS DE SAINT AULAYE,1080,4340,401.9,242400935.0,Le Pays de Saint-Aulaye,18270.0,"3,0",24,"14,6","27,8",78.6
242401024,CC ISLE LOUE AUVEZERE EN PERIGORD,2140,9200,429.9,242401024.0,Isle-Loue-Auvézère en Périgord,19230.0,"3,0",24,"10,8","22,2",81.8
242500320,CC DE MONTBENOIT,1660,4710,283.7,242500320.0,Montbenoît,25430.0,"3,1",25,"5,0","8,9",71.5
242500338,CC DU GRAND PONTARLIER,2700,17360,643.0,242500338.0,Le Grand Pontarlier,24590.0,"3,4",25,"6,7","13,5",72.3
242500361,CU GRAND BESANÇON METROPOLE,18800,125120,665.5,242500361.0,Le Grand Besançon Métropole,21250.0,"3,4",25,"14,2","22,9",79.6
242504116,CC DU VAL DE MORTEAU,4160,12670,304.6,242504116.0,Le Val de Morteau,30060.0,"3,4",25,"5,0","7,2",69.8
242504181,CC DES PORTES DU HAUT DOUBS,2170,15570,717.5,242504181.0,Les Portes du Haut-Doubs,22600.0,"2,8",25,"5,0","12,8",76.4
242504355,CC DU PLATEAU DE RUSSEY,510,3790,743.1,242504355.0,Le Plateau de Russey,28590.0,"3,1",25,,"6,7",67.4
242504371,CC DU PAYS DE SANCEY BELLEHERBE,620,3400,548.4,242504371.0,Le Pays de Sancey-Belleherbe,20660.0,"2,7",25,"7,0","16,5",76.0
242504447,CC DU DOUBS BAUMOIS,1670,10620,635.9,242504447.0,Le Doubs Baumois,20860.0,"2,6",25,"7,3","16,6",80.2
242504488,CC ALTITUDE 800,530,3850,726.4,242504488.0,Altitude 800,22500.0,"2,7",25,"5,0","12,1",74.7
242504496,CC DU PLATEAU DE FRASNE ET DU VAL DE DRUGEON (CFD),1250,3730,298.4,242504496.0,Le Plateau de Frasne et du Val de Drugeon (CFD),25210.0,"2,9",25,"5,0","9,5",74.1
242600252,CC DU VAL DE DROME EN BIOVALLEE,3660,19350,528.7,242600252.0,Le Val de Drôme en Biovallée,20820.0,"2,8",26,"8,1","17,9",73.2
242600492,CC DIEULEFIT BOURDEAUX,1490,6010,403.4,242600492.0,Dieulefit-Bourdeaux,19760.0,"3,5",26,"11,2","23,2",70.5
242600534,CC DU DIOIS,1500,6760,450.7,242600534.0,Le Diois,18650.0,"3,4",26,"16,6","31,0",61.9
242700276,CC DU PAYS DE CONCHES,1540,12080,784.4,242700276.0,Le Pays de Conches,21060.0,"2,7",27,"8,8","17,4",82.4
242700607,CC DU PAYS DU NEUBOURG,1830,15120,826.2,242700607.0,Le Pays du Neubourg,22240.0,"2,5",27,"5,1","12,1",83.3
242852465,CC DU BONNEVALAIS,1430,8190,572.7,242852465.0,Le Bonnevalais,21050.0,"2,5",28,"6,6","15,2",84.2
242900074,CC DU PAYS D IROISE,9550,35000,366.5,242900074.0,Le Pays d'Iroise,22570.0,"2,6",29,"5,0","9,8",89.1
242900314,BREST METROPOLE,51660,136370,264.0,242900314.0,Brest Métropole,21020.0,"3,1",29,"12,4","20,7",83.1
242900553,CC DU PAYS DES ABERS,5340,28660,536.7,242900553.0,Le Pays des Abers,21650.0,"2,4",29,"5,0","11,6",87.9
242900561,CC DE HAUTE CORNOUAILLE,1970,9810,498.0,242900561.0,Haute-Cornouaille,18960.0,"2,7",29,"10,4","22,8",79.1
242900629,CC CAP SIZUN POINTE DU RAZ,2770,11080,400.0,242900629.0,Cap Sizun - Pointe du Raz,20060.0,"2,8",29,"7,3","16,8",83.8
242900645,CC DOUARNENEZ COMMUNAUTE,2660,13620,512.0,242900645.0,Douarnenez Communauté,20240.0,"2,8",29,"9,4","19,4",83.8
242900660,CC DU PAYS FOUESNANTAIS,5120,22900,447.3,242900660.0,Le Pays Fouesnantais,23600.0,"3,0",29,"5,0","10,2",86.8
242900694,CA QUIMPERLE COMMUNAUTE,6580,38790,589.5,242900694.0,Quimperlé Communauté,20860.0,"2,6",29,"6,9","15,6",80.8
242900702,CC DU PAYS BIGOUDEN SUD,6750,29090,431.0,242900702.0,Le Pays Bigouden Sud,21700.0,"2,8",29,"6,1","13,6",84.5
242900710,CC DU HAUT PAYS BIGOUDEN,2060,12940,628.2,242900710.0,Le Haut Pays Bigouden,20560.0,"2,6",29,"5,9","14,2",82.7
242900744,CC POHER COMMUNAUTE,2070,10550,509.7,242900744.0,Poher communauté,19930.0,"2,7",29,"10,9","20,7",81.3
242900751,CC DU PAYS DE LANDIVISIAU,2730,21900,802.2,242900751.0,Le Pays de Landivisiau,19960.0,"2,5",29,"7,3","17,2",85.3
242900769,CA CONCARNEAU CORNOUAILLE AGGLOMERATION,7920,38870,490.8,242900769.0,Concarneau Cornouaille Agglomération,21110.0,"2,8",29,"7,1","15,5",83.5
242900793,CC COMMUNAUTE LESNEVEN COTE DES LEGENDES,3440,19280,560.5,242900793.0,Communauté Lesneven Côte des Légendes,20740.0,"2,5",29,"6,4","14,5",87.2
242900801,CC DU PAYS DE LANDERNEAU DAOULAS,4040,33230,822.5,242900801.0,Le Pays de Landerneau-Daoulas,22220.0,"2,5",29,"5,0","11,2",86.2
242900835,CA MORLAIX COMMUNAUTE,9150,46820,511.7,242900835.0,Morlaix Communauté,20590.0,"2,8",29,"9,4","18,6",85.3
243000270,CC DU PAYS VIGANAIS,1740,6250,359.2,243000270.0,Le Pays Viganais,17470.0,"3,2",30,"21,6","34,2",67.5
243000296,CC DU PAYS DE SOMMIERES,2800,15740,562.1,243000296.0,Le Pays de Sommières,20970.0,"3,2",30,"11,0","20,9",75.7
243000569,"CC RHONY, VISTRE, VIDOURLE",3080,18760,609.1,243000569.0,"Rhony, Vistre, Vidourle",21870.0,"2,9",30,"7,8","16,5",77.2
243000585,CC BEAUCAIRE TERRE D ARGENCE,2900,20280,699.3,243000585.0,Beaucaire Terre d'Argence,18320.0,"3,2",30,"18,6","31,2",72.8
243000593,CC DE PETITE CAMARGUE,2510,17840,710.8,243000593.0,Petite Camargue,19870.0,"2,9",30,"12,8","23,9",75.0
243000643,CA DE NIMES METROPOLE,29320,164290,560.3,243000643.0,Nîmes Métropole,19020.0,"3,6",30,"21,1","32,1",74.7
243000650,CC TERRE DE CAMARGUE,4050,16860,416.3,243000650.0,Terre de Camargue,20470.0,"3,2",30,"10,9","21,1",81.0
243000684,CC DU PONT DU GARD,2320,16900,728.4,243000684.0,Le Pont du Gard,20370.0,"3,1",30,"11,1","21,5",75.6
243100518,TOULOUSE METROPOLE,248980,511890,205.6,243100518.0,Toulouse Métropole,22310.0,"3,8",31,"15,2","23,9",77.6
243100567,CC LAURAGAIS REVEL SOREZOIS,2940,13950,474.5,243100567.0,Lauragais Revel Sorezois,19590.0,"3,1",81,"10,9","21,6",74.8
243100633,CA DU SICOVAL,7560,56410,746.2,243100633.0,Le Sicoval,25860.0,"3,4",31,"7,4","13,0",83.5
243100732,CC DES COTEAUX DU GIROU,1850,16010,865.4,243100732.0,Les Coteaux du Girou,25880.0,"2,9",31,"5,0","8,5",83.1
243100773,CC DE VAL AIGO,1670,11540,691.0,243100773.0,Val'Aïgo,21280.0,"2,7",31,"8,4","17,1",77.5
243100781,CC DE LA SAVE AU TOUCH,3750,28170,751.2,243100781.0,La Save au Touch,24890.0,"3,0",31,"7,1","13,5",80.3
243100815,CC DES COTEAUX BELLEVUE,1820,14880,817.6,243100815.0,Les Coteaux Bellevue,25930.0,"2,9",31,"5,0","8,4",83.9
243200391,CC DE LA LOMAGNE GERSOISE,3510,13270,378.1,243200391.0,La Lomagne Gersoise,19440.0,"3,0",32,"11,3","22,9",79.5
243200409,CC DU BAS ARMAGNAC,1350,5790,428.9,243200409.0,Le Bas Armagnac,19400.0,"2,9",32,"12,2","24,1",80.8
243200417,CC DE LA TENAREZE,2310,10190,441.1,243200417.0,La Tenarèze,18880.0,"3,1",32,"13,6","26,6",81.1
243200425,CC COUR D ASTARAC EN GASCOGNE,1150,5150,447.8,243200425.0,Cœur d'Astarac en Gascogne,18640.0,"3,1",32,"13,8","25,7",79.5
243200458,CC DU GRAND ARMAGNAC,2170,9300,428.6,243200458.0,Le Grand Armagnac,18700.0,"3,1",32,"12,7","26,3",81.3
243200508,CC BASTIDES ET VALLONS DU GERS,1160,4770,411.2,243200508.0,Bastides et Vallons du Gers,18510.0,"3,0",32,"13,6","26,9",78.8
243200599,CC DU SAVES,1910,6380,334.0,243200599.0,Le Saves,21040.0,"2,8",32,"7,2","17,1",76.1
243200607,CC ARTAGNAN DE FEZENSAC,1030,4750,461.2,243200607.0,Artagnan de Fezensac,19030.0,"3,2",32,"12,3","23,8",80.6
243300316,BORDEAUX METROPOLE,68680,554720,807.7,243300316.0,Bordeaux Métropole,22060.0,"3,6",33,"12,5","21,0",80.5
243300563,CA BASSIN D ARCACHON SUD POLE ATLANTIQUE (COBAS),12960,51850,400.1,243300563.0,Bassin d'Arcachon Sud-Pôle Atlantique (COBAS),22850.0,"3,3",33,"6,7","14,5",83.1
243300811,CC DE L ESTUAIRE,1710,10330,604.1,243300811.0,L'Estuaire,18670.0,"3,0",33,"14,9","29,2",74.6
243301165,CC JALLE EAU BOURDE,4260,23150,543.4,243301165.0,Jalle-Eau-Bourde,25860.0,"2,7",33,"5,0","8,3",85.5
243301181,CC LATITUDE NORD GIRONDE,1520,13030,857.2,243301181.0,Latitude Nord Gironde,19520.0,"2,6",33,"9,5","21,1",73.4
243301215,CC DU CREONNAIS,1410,12250,868.8,243301215.0,Le Créonnais,22020.0,"2,6",33,"6,0","13,4",82.9
243301223,CC DU GRAND CUBZAGUAIS,3670,23710,646.0,243301223.0,Le Grand Cubzaguais,20790.0,"2,7",33,"8,6","18,2",76.7
243301249,CC DU SECTEUR DE SAINT LOUBES,6380,19830,310.8,243301249.0,Le Secteur de Saint-Loubès,22820.0,"2,9",33,"6,6","13,5",82.0
243301264,CC DE MONTESQUIEU,5950,31820,534.8,243301264.0,Montesquieu,24230.0,"2,7",33,"5,0","8,9",83.5
243301355,CC DES COTEAUX BORDELAIS,2000,15210,760.5,243301355.0,Les Coteaux Bordelais,24780.0,"2,8",33,"5,0","10,6",84.0
243301371,CC DU PAYS FOYEN,2390,10590,443.1,243301371.0,Le Pays Foyen,18100.0,"3,3",33,"18,7","31,9",75.9
243301389,CC MEDULLIENNE,5280,14540,275.4,243301389.0,Médullienne,22040.0,"2,5",33,"5,2","12,7",80.0
243301397,CC DU FRONSADAIS,1560,11710,750.6,243301397.0,Le Fronsadais,21550.0,"2,7",33,"6,6","14,8",80.2
243301405,CC DU VAL DE L EYRE,2000,14440,722.0,243301405.0,Le Val de l'Eyre,22090.0,"2,6",33,"5,0","11,7",81.1
243301439,CC DES PORTES DE L ENTRE DEUX MERS,2050,15410,751.7,243301439.0,Les Portes de l'Entre-deux-Mers,24200.0,"3,0",33,"5,0","10,3",84.3
243301447,CC MEDOC ESTUAIRE,3830,20110,525.1,243301447.0,Médoc Estuaire,22960.0,"2,5",33,"5,0","10,7",81.8
243301454,CC CASTILLON/PUJOLS,2480,12870,519.0,243301454.0,Castillon/Pujols,19090.0,"3,2",33,"14,3","26,1",78.9
243301504,CA DU BASSIN D ARCACHON NORD,9200,52640,572.2,243301504.0,Le Bassin d'Arcachon Nord,23110.0,"2,9",33,"5,0","11,6",83.5
243400017,MONTPELLIER MEDITERRANEE METROPOLE,149310,313780,210.2,243400017.0,Montpellier Méditerranée Métropole,20590.0,"3,9",34,"18,0","27,9",74.3
243400355,CC DU CLERMONTAIS,5990,17880,298.5,243400355.0,Le Clermontais,18880.0,"3,1",34,"15,7","27,6",72.6
243400470,CA DU PAYS DE L OR,7180,37260,518.9,243400470.0,Le Pays de l'Or,22200.0,"3,3",34,"8,6","17,0",80.3
243400488,CC LA DOMITIENNE,3680,19460,528.8,243400488.0,La Domitienne,19660.0,"3,0",34,"11,9","23,1",77.8
243400520,CC DU PAYS DE LUNEL,5540,33920,612.3,243400520.0,Le Pays de Lunel,19320.0,"3,3",34,"16,1","28,0",75.3
243400694,CC VALLEE DE L HERAULT,4300,26170,608.6,243400694.0,Vallée de l'Hérault,20380.0,"3,0",34,"11,2","22,0",75.1
243400736,CC DES CEVENNES GANGEOISES ET SUMENOISES,2600,8510,327.3,243400736.0,Les Cévennes Gangeoises et Suménoises,18230.0,"3,2",34,"17,3","29,4",72.6
243400769,CA DE BEZIERS MEDITERRANEE,16890,85630,507.0,243400769.0,Béziers-Méditerranée,17450.0,"3,6",34,"25,1","37,2",73.3
243400819,CA HERAULT MEDITERRANEE,16190,57380,354.4,243400819.0,Hérault-Méditerranée,18650.0,"3,3",34,"17,0","29,4",74.6
243500139,RENNES METROPOLE,49140,304060,618.8,243500139.0,Rennes Métropole,22400.0,"3,4",35,"12,1","19,6",83.1
243500550,CC MONTFORT COMMUNAUTE,3230,18060,559.1,243500550.0,Montfort Communauté,21970.0,"2,3",35,"5,0","11,3",85.9
243500618,CC DE BROCELIANDE,4240,12160,286.8,243500618.0,Brocéliande,21420.0,"2,4",35,"5,1","12,4",82.4
243500634,CC ROCHE AUX FEES COMMUNAUTE,2470,17660,715.0,243500634.0,Roche aux Fées Communauté,20480.0,"2,4",35,"6,3","14,9",83.8
243500659,CC PAYS DE CHATEAUGIRON COMMUNAUTE,2410,19150,794.6,243500659.0,Pays de Châteaugiron Communauté,23680.0,"2,5",35,"5,0","7,5",87.2
243500667,CC DU VAL D ILLE AUBIGNE,9370,25340,270.4,243500667.0,Le Val d'Ille-Aubigné,22540.0,"2,5",35,"5,0","9,9",85.5
243500725,CC COTE D EMERAUDE,5510,25170,456.8,243500725.0,Côte d'Émeraude,22810.0,"3,2",35,"6,3","14,1",86.0
243500733,CC BRETAGNE ROMANTIQUE,3460,23630,682.9,243500733.0,Bretagne Romantique,20570.0,"2,5",35,"6,5","15,5",83.0
243500741,CA REDON AGGLOMERATION,8830,44890,508.4,243500741.0,Redon Agglomération,19580.0,"2,6",56,"9,4","20,5",77.2
243500774,CC LIFFRE CORMIER COMMUNAUTE,2130,18120,850.7,243500774.0,Liffré-Cormier Communauté,22240.0,"2,4",35,"5,0","10,0",86.3
