epci,libelle_epci,population_carto,effectif_cumu_termine,taux_vaccination_adultes,EPCI 2020,Nom,niveau_vie_median,interdecile,dep,pauvrete40,pauvrete60,vaccination_septembre
242400752,CC PERIGORD LIMOUSIN,11380.0,9630.0,84.6,242400752.0,Périgord-Limousin,18940.0,"3,0",24,"12,7","24,4",79.8
242400935,CC DU PAYS DE SAINT AULAYE,5130.0,4310.0,84.0,242400935.0,Le Pays de Saint-Aulaye,18270.0,"3,0",24,"14,6","27,8",78.6
242401024,CC ISLE LOUE AUVEZERE EN PERIGORD,10600.0,9130.0,86.1,242401024.0,Isle-Loue-Auvézère en Périgord,19230.0,"3,0",24,"10,8","22,2",81.8
242500320,CC DE MONTBENOIT,5900.0,4670.0,79.2,242500320.0,Montbenoît,25430.0,"3,1",25,"5,0","8,9",71.5
242500338,CC DU GRAND PONTARLIER,21640.0,17190.0,79.4,242500338.0,Le Grand Pontarlier,24590.0,"3,4",25,"6,7","13,5",72.3
242504116,CC DU VAL DE MORTEAU,15940.0,12510.0,78.5,242504116.0,Le Val de Morteau,30060.0,"3,4",25,"5,0","7,2",69.8
242504181,CC DES PORTES DU HAUT DOUBS,18550.0,15420.0,83.1,242504181.0,Les Portes du Haut-Doubs,22600.0,"2,8",25,"5,0","12,8",76.4
242504355,CC DU PLATEAU DE RUSSEY,4970.0,3770.0,75.9,242504355.0,Le Plateau de Russey,28590.0,"3,1",25,,"6,7",67.4
242504371,CC DU PAYS DE SANCEY BELLEHERBE,4090.0,3350.0,81.9,242504371.0,Le Pays de Sancey-Belleherbe,20660.0,"2,7",25,"7,0","16,5",76.0
242504447,CC DU DOUBS BAUMOIS,12300.0,10540.0,85.7,242504447.0,Le Doubs Baumois,20860.0,"2,6",25,"7,3","16,6",80.2
242504488,CC ALTITUDE 800,4700.0,3820.0,81.3,242504488.0,Altitude 800,22500.0,"2,7",25,"5,0","12,1",74.7
242504496,CC DU PLATEAU DE FRASNE ET DU VAL DE DRUGEON (CFD),4590.0,3710.0,80.8,242504496.0,Le Plateau de Frasne et du Val de Drugeon (CFD),25210.0,"2,9",25,"5,0","9,5",74.1
242600252,CC DU VAL DE DROME EN BIOVALLEE,23760.0,19140.0,80.6,242600252.0,Le Val de Drôme en Biovallée,20820.0,"2,8",26,"8,1","17,9",73.2
242600492,CC DIEULEFIT BOURDEAUX,7760.0,5950.0,76.7,242600492.0,Dieulefit-Bourdeaux,19760.0,"3,5",26,"11,2","23,2",70.5
242600534,CC DU DIOIS,9520.0,6660.0,70.0,242600534.0,Le Diois,18650.0,"3,4",26,"16,6","31,0",61.9
242700276,CC DU PAYS DE CONCHES,13660.0,12000.0,87.8,242700276.0,Le Pays de Conches,21060.0,"2,7",27,"8,8","17,4",82.4
242700607,CC DU PAYS DU NEUBOURG,16910.0,15040.0,88.9,242700607.0,Le Pays du Neubourg,22240.0,"2,5",27,"5,1","12,1",83.3
242852465,CC DU BONNEVALAIS,9100.0,8140.0,89.5,242852465.0,Le Bonnevalais,21050.0,"2,5",28,"6,6","15,2",84.2
242900074,CC DU PAYS D IROISE,37450.0,34860.0,93.1,242900074.0,Le Pays d'Iroise,22570.0,"2,6",29,"5,0","9,8",89.1
242900553,CC DU PAYS DES ABERS,30680.0,28530.0,93.0,242900553.0,Le Pays des Abers,21650.0,"2,4",29,"5,0","11,6",87.9
242900561,CC DE HAUTE CORNOUAILLE,11340.0,9730.0,85.8,242900561.0,Haute-Cornouaille,18960.0,"2,7",29,"10,4","22,8",79.1
242900629,CC CAP SIZUN POINTE DU RAZ,12370.0,11020.0,89.1,242900629.0,Cap Sizun - Pointe du Raz,20060.0,"2,8",29,"7,3","16,8",83.8
242900645,CC DOUARNENEZ COMMUNAUTE,15230.0,13540.0,88.9,242900645.0,Douarnenez Communauté,20240.0,"2,8",29,"9,4","19,4",83.8
242900660,CC DU PAYS FOUESNANTAIS,24910.0,22800.0,91.5,242900660.0,Le Pays Fouesnantais,23600.0,"3,0",29,"5,0","10,2",86.8
242900694,CA QUIMPERLE COMMUNAUTE,44180.0,38480.0,87.1,242900694.0,Quimperlé Communauté,20860.0,"2,6",29,"6,9","15,6",80.8
242900702,CC DU PAYS BIGOUDEN SUD,32130.0,28930.0,90.0,242900702.0,Le Pays Bigouden Sud,21700.0,"2,8",29,"6,1","13,6",84.5
242900710,CC DU HAUT PAYS BIGOUDEN,14410.0,12850.0,89.2,242900710.0,Le Haut Pays Bigouden,20560.0,"2,6",29,"5,9","14,2",82.7
242900744,CC POHER COMMUNAUTE,11940.0,10480.0,87.8,242900744.0,Poher communauté,19930.0,"2,7",29,"10,9","20,7",81.3
242900751,CC DU PAYS DE LANDIVISIAU,23820.0,21760.0,91.4,242900751.0,Le Pays de Landivisiau,19960.0,"2,5",29,"7,3","17,2",85.3
242900769,CA CONCARNEAU CORNOUAILLE AGGLOMERATION,43230.0,38650.0,89.4,242900769.0,Concarneau Cornouaille Agglomération,21110.0,"2,8",29,"7,1","15,5",83.5
242900793,CC COMMUNAUTE LESNEVEN COTE DES LEGENDES,20810.0,19170.0,92.1,242900793.0,Communauté Lesneven Côte des Légendes,20740.0,"2,5",29,"6,4","14,5",87.2
242900801,CC DU PAYS DE LANDERNEAU DAOULAS,35950.0,33080.0,92.0,242900801.0,Le Pays de Landerneau-Daoulas,22220.0,"2,5",29,"5,0","11,2",86.2
243000270,CC DU PAYS VIGANAIS,8240.0,6170.0,74.9,243000270.0,Le Pays Viganais,17470.0,"3,2",30,"21,6","34,2",67.5
243000296,CC DU PAYS DE SOMMIERES,19140.0,15580.0,81.4,243000296.0,Le Pays de Sommières,20970.0,"3,2",30,"11,0","20,9",75.7
243000569,"CC RHONY, VISTRE, VIDOURLE",22380.0,18550.0,82.9,243000569.0,"Rhony, Vistre, Vidourle",21870.0,"2,9",30,"7,8","16,5",77.2
243000585,CC BEAUCAIRE TERRE D ARGENCE,25260.0,19990.0,79.1,243000585.0,Beaucaire Terre d'Argence,18320.0,"3,2",30,"18,6","31,2",72.8
243000593,CC DE PETITE CAMARGUE,21640.0,17600.0,81.3,243000593.0,Petite Camargue,19870.0,"2,9",30,"12,8","23,9",75.0
243000650,CC TERRE DE CAMARGUE,19340.0,16690.0,86.3,243000650.0,Terre de Camargue,20470.0,"3,2",30,"10,9","21,1",81.0
243000684,CC DU PONT DU GARD,20450.0,16690.0,81.6,243000684.0,Le Pont du Gard,20370.0,"3,1",30,"11,1","21,5",75.6
243100567,CC LAURAGAIS REVEL SOREZOIS,17120.0,13830.0,80.8,243100567.0,Lauragais Revel Sorezois,19590.0,"3,1",81,"10,9","21,6",74.8
243100732,CC DES COTEAUX DU GIROU,18160.0,15900.0,87.6,243100732.0,Les Coteaux du Girou,25880.0,"2,9",31,"5,0","8,5",83.1
243100773,CC DE VAL AIGO,13720.0,11410.0,83.2,243100773.0,Val'Aïgo,21280.0,"2,7",31,"8,4","17,1",77.5
243100781,CC DE LA SAVE AU TOUCH,32810.0,27940.0,85.2,243100781.0,La Save au Touch,24890.0,"3,0",31,"7,1","13,5",80.3
243100815,CC DES COTEAUX BELLEVUE,16720.0,14780.0,88.4,243100815.0,Les Coteaux Bellevue,25930.0,"2,9",31,"5,0","8,4",83.9
243200391,CC DE LA LOMAGNE GERSOISE,15580.0,13160.0,84.5,243200391.0,La Lomagne Gersoise,19440.0,"3,0",32,"11,3","22,9",79.5
243200409,CC DU BAS ARMAGNAC,6780.0,5760.0,85.0,243200409.0,Le Bas Armagnac,19400.0,"2,9",32,"12,2","24,1",80.8
243200417,CC DE LA TENAREZE,11820.0,10110.0,85.5,243200417.0,La Tenarèze,18880.0,"3,1",32,"13,6","26,6",81.1
243200425,CC COUR D ASTARAC EN GASCOGNE,6090.0,5130.0,84.2,243200425.0,Cœur d'Astarac en Gascogne,18640.0,"3,1",32,"13,8","25,7",79.5
243200458,CC DU GRAND ARMAGNAC,10790.0,9210.0,85.4,243200458.0,Le Grand Armagnac,18700.0,"3,1",32,"12,7","26,3",81.3
243200508,CC BASTIDES ET VALLONS DU GERS,5670.0,4760.0,84.0,243200508.0,Bastides et Vallons du Gers,18510.0,"3,0",32,"13,6","26,9",78.8
243200599,CC DU SAVES,7690.0,6310.0,82.1,243200599.0,Le Saves,21040.0,"2,8",32,"7,2","17,1",76.1
243200607,CC ARTAGNAN DE FEZENSAC,5560.0,4730.0,85.1,243200607.0,Artagnan de Fezensac,19030.0,"3,2",32,"12,3","23,8",80.6
243300811,CC DE L ESTUAIRE,12500.0,10230.0,81.8,243300811.0,L'Estuaire,18670.0,"3,0",33,"14,9","29,2",74.6
243301165,CC JALLE EAU BOURDE,25710.0,22990.0,89.4,243301165.0,Jalle-Eau-Bourde,25860.0,"2,7",33,"5,0","8,3",85.5
243301181,CC LATITUDE NORD GIRONDE,15770.0,12890.0,81.7,243301181.0,Latitude Nord Gironde,19520.0,"2,6",33,"9,5","21,1",73.4
243301215,CC DU CREONNAIS,13870.0,12180.0,87.8,243301215.0,Le Créonnais,22020.0,"2,6",33,"6,0","13,4",82.9
243301223,CC DU GRAND CUBZAGUAIS,28020.0,23470.0,83.8,243301223.0,Le Grand Cubzaguais,20790.0,"2,7",33,"8,6","18,2",76.7
243301249,CC DU SECTEUR DE SAINT LOUBES,22550.0,19680.0,87.3,243301249.0,Le Secteur de Saint-Loubès,22820.0,"2,9",33,"6,6","13,5",82.0
243301264,CC DE MONTESQUIEU,35690.0,31620.0,88.6,243301264.0,Montesquieu,24230.0,"2,7",33,"5,0","8,9",83.5
243301355,CC DES COTEAUX BORDELAIS,17030.0,15120.0,88.8,243301355.0,Les Coteaux Bordelais,24780.0,"2,8",33,"5,0","10,6",84.0
243301371,CC DU PAYS FOYEN,12690.0,10460.0,82.4,243301371.0,Le Pays Foyen,18100.0,"3,3",33,"18,7","31,9",75.9
243301389,CC MEDULLIENNE,16780.0,14410.0,85.9,243301389.0,Médullienne,22040.0,"2,5",33,"5,2","12,7",80.0
243301397,CC DU FRONSADAIS,13460.0,11610.0,86.3,243301397.0,Le Fronsadais,21550.0,"2,7",33,"6,6","14,8",80.2
243301405,CC DU VAL DE L EYRE,16600.0,14310.0,86.2,243301405.0,Le Val de l'Eyre,22090.0,"2,6",33,"5,0","11,7",81.1
243301439,CC DES PORTES DE L ENTRE DEUX MERS,17210.0,15290.0,88.8,243301439.0,Les Portes de l'Entre-deux-Mers,24200.0,"3,0",33,"5,0","10,3",84.3
243301447,CC MEDOC ESTUAIRE,22840.0,19970.0,87.4,243301447.0,Médoc Estuaire,22960.0,"2,5",33,"5,0","10,7",81.8
243301454,CC CASTILLON/PUJOLS,15050.0,12740.0,84.7,243301454.0,Castillon/Pujols,19090.0,"3,2",33,"14,3","26,1",78.9
243400355,CC DU CLERMONTAIS,22480.0,17690.0,78.7,243400355.0,Le Clermontais,18880.0,"3,1",34,"15,7","27,6",72.6
243400470,CA DU PAYS DE L OR,43170.0,36900.0,85.5,243400470.0,Le Pays de l'Or,22200.0,"3,3",34,"8,6","17,0",80.3
243400488,CC LA DOMITIENNE,23060.0,19280.0,83.6,243400488.0,La Domitienne,19660.0,"3,0",34,"11,9","23,1",77.8
243400520,CC DU PAYS DE LUNEL,41110.0,33440.0,81.3,243400520.0,Le Pays de Lunel,19320.0,"3,3",34,"16,1","28,0",75.3
243400694,CC VALLEE DE L HERAULT,31900.0,25890.0,81.2,243400694.0,Vallée de l'Hérault,20380.0,"3,0",34,"11,2","22,0",75.1
243400736,CC DES CEVENNES GANGEOISES ET SUMENOISES,10710.0,8430.0,78.7,243400736.0,Les Cévennes Gangeoises et Suménoises,18230.0,"3,2",34,"17,3","29,4",72.6
243500550,CC MONTFORT COMMUNAUTE,19590.0,17960.0,91.7,243500550.0,Montfort Communauté,21970.0,"2,3",35,"5,0","11,3",85.9
243500618,CC DE BROCELIANDE,13670.0,12090.0,88.4,243500618.0,Brocéliande,21420.0,"2,4",35,"5,1","12,4",82.4
243500634,CC ROCHE AUX FEES COMMUNAUTE,19550.0,17580.0,89.9,243500634.0,Roche aux Fées Communauté,20480.0,"2,4",35,"6,3","14,9",83.8
243500659,CC PAYS DE CHATEAUGIRON COMMUNAUTE,20700.0,19050.0,92.0,243500659.0,Pays de Châteaugiron Communauté,23680.0,"2,5",35,"5,0","7,5",87.2
243500667,CC DU VAL D ILLE AUBIGNE,27720.0,25210.0,90.9,243500667.0,Le Val d'Ille-Aubigné,22540.0,"2,5",35,"5,0","9,9",85.5
243500725,CC COTE D EMERAUDE,27720.0,25020.0,90.3,243500725.0,Côte d'Émeraude,22810.0,"3,2",35,"6,3","14,1",86.0
243500733,CC BRETAGNE ROMANTIQUE,26360.0,23480.0,89.1,243500733.0,Bretagne Romantique,20570.0,"2,5",35,"6,5","15,5",83.0
243500774,CC LIFFRE CORMIER COMMUNAUTE,19540.0,18030.0,92.3,243500774.0,Liffré-Cormier Communauté,22240.0,"2,4",35,"5,0","10,0",86.3
243600202,CC CHABRIS PAYS DE BAZELLE,4800.0,4170.0,86.9,243600202.0,Chabris - Pays de Bazelle,19370.0,"2,6",36,"10,0","21,9",81.0
243600236,CC DU PAYS D ISSOUDUN,14760.0,12930.0,87.6,243600236.0,Le Pays d'Issoudun,20010.0,"2,8",36,"10,5","19,9",82.4
243600293,CC DE LA REGION DE LEVROUX,4750.0,4220.0,88.8,243600293.0,La Région de Levroux,19960.0,"2,5",36,"8,0","16,9",83.8
243600301,CC VAL DE L INDRE BRENNE,10170.0,9120.0,89.7,243600301.0,Val de l'Indre - Brenne,19770.0,"2,5",36,"8,6","18,6",84.4
243600319,CC BRENNE VAL DE CREUSE,12950.0,11300.0,87.3,243600319.0,Brenne - Val de Creuse,18970.0,"2,8",36,"12,1","23,2",82.6
243600343,CC COUR DE BRENNE,3660.0,3200.0,87.4,243600343.0,Cœur de Brenne,18550.0,"2,6",36,"9,1","20,8",81.7
243600350,CC DE LA CHATRE ET SAINTE SEVERE,12710.0,11030.0,86.8,243600350.0,La Châtre et Sainte-Sévère,19250.0,"2,8",36,"10,6","21,5",80.4
243700499,CC DU CASTELRENAUDAIS,11990.0,10570.0,88.2,243700499.0,Le Castelrenaudais,20480.0,"2,7",37,"7,8","16,7",81.4
243700820,CC DE BLERE VAL DE CHER,17120.0,15160.0,88.6,243700820.0,Bléré Val de Cher,22020.0,"2,6",37,"5,0","12,0",83.5
243800745,CC DE L OISANS,8210.0,7160.0,87.2,243800745.0,L'Oisans,21550.0,"2,8",38,"6,9","15,2",80.1
243800935,CC LYON SAINT EXUPERY EN DAUPHINE,21140.0,17960.0,85.0,243800935.0,Lyon Saint Exupéry en Dauphiné,21780.0,"2,8",38,"8,4","17,2",79.1
243801024,CC DU MASSIF DU VERCORS,10010.0,8710.0,87.0,243801024.0,Le Massif du Vercors,23270.0,"3,0",38,"5,0","11,8",81.7
243801073,CC DE BIEVRE EST,17470.0,14930.0,85.5,243801073.0,Bièvre Est,22080.0,"2,6",38,"5,3","12,6",80.8
243801255,CC DES COLLINES DU NORD DAUPHINE,19590.0,17150.0,87.5,243801255.0,Les Collines du Nord Dauphiné,24600.0,"2,6",38,"5,0","8,2",81.8
243900354,CC DE LA STATION DES ROUSSES HAUT JURA,5660.0,4130.0,73.0,243900354.0,La Station des Rousses-Haut Jura,32620.0,"3,5",39,"5,0","6,4",64.3
243900420,CC DU VAL D AMOUR,6730.0,5730.0,85.1,243900420.0,Le Val d'Amour,20220.0,"2,7",39,"8,4","18,5",79.5
243900479,CC DU HAUT JURA ARCADE,6840.0,5200.0,76.0,243900479.0,Le Haut-Jura - ARCADE,23880.0,"3,6",39,"8,3","15,3",67.8
243900560,CC JURA NORD,8710.0,7340.0,84.3,243900560.0,Jura Nord,21120.0,"2,5",39,"6,1","15,0",78.4
243900610,CC LA GRANDVALLIERE,4280.0,3370.0,78.7,243900610.0,La Grandvallière,24050.0,"3,1",39,"5,3","12,4",72.4
243901089,CC DE LA PLAINE JURASSIENNE,7120.0,6060.0,85.1,243901089.0,La Plaine Jurassienne,20100.0,"2,5",39,"7,9","18,2",79.8
244000543,CC DE MIMIZAN,10920.0,9470.0,86.7,244000543.0,Mimizan,20410.0,"2,9",40,"9,3","19,0",82.7
244000659,CC DU SEIGNANX,23340.0,20350.0,87.2,244000659.0,Le Seignanx,21860.0,"2,7",40,"6,3","14,0",82.9
244000675,CA DU GRAND DAX,46120.0,39580.0,85.8,244000675.0,Le Grand Dax,20620.0,"3,0",40,"11,4","20,4",81.7
244000691,CC DU PAYS MORCENAIS,7440.0,6490.0,87.2,244000691.0,Le Pays Morcenais,19750.0,"2,6",40,"10,0","20,6",83.2
244000766,CC DU PAYS TARUSATE,14070.0,12190.0,86.6,244000766.0,Le Pays Tarusate,20370.0,"2,6",40,"7,5","17,3",82.9
244000774,CC DU PAYS DE VILLENEUVE EN ARMAGNAC LANDAIS,4730.0,4130.0,87.3,244000774.0,Le Pays de Villeneuve en Armagnac Landais,19900.0,"2,6",40,"8,7","19,2",82.2
244000808,CA MONT DE MARSAN AGGLOMERATION,41880.0,36350.0,86.8,244000808.0,Mont-de-Marsan Agglomération,21080.0,"2,9",40,"10,9","19,2",82.7
244000824,CC DU PAYS GRENADOIS,5810.0,5150.0,88.6,244000824.0,Le Pays Grenadois,20600.0,"2,5",40,"5,7","16,4",85.4
244000857,CC COTE LANDES NATURE,10470.0,9110.0,87.0,244000857.0,Côte Landes Nature,21140.0,"2,8",40,"7,5","15,6",82.5
244000873,CC DES GRANDS LACS,25440.0,21860.0,85.9,244000873.0,Les Grands Lacs,21310.0,"2,8",40,"6,8","14,4",81.6
244000881,CC COTEAUX ET VALLEES DES LUYS,6030.0,5260.0,87.2,244000881.0,Coteaux et Vallées des Luys,20160.0,"2,8",40,"8,5","18,2",83.9
244100293,CC DES COLLINES DU PERCHE,4590.0,4040.0,88.0,244100293.0,Les Collines du Perche,19690.0,"2,7",41,"10,4","19,7",82.8
244100780,CC DE LA SOLOGNE DES ETANGS,6690.0,6090.0,91.0,244100780.0,La Sologne des Étangs,20220.0,"2,8",41,"6,3","15,6",85.9
244100798,CC DU GRAND CHAMBORD,16030.0,14540.0,90.7,244100798.0,Le Grand Chambord,22510.0,"2,6",41,"5,0","11,0",86.1
244100806,CC DE LA SOLOGNE DES RIVIERES,8260.0,7420.0,89.8,244100806.0,La Sologne des Rivières,20370.0,"2,7",41,"8,9","18,5",85.2
244200614,CC DES VALS D AIX ET ISABLE,4600.0,3970.0,86.3,244200614.0,Les Vals d'Aix et Isable,19470.0,"2,8",42,"9,2","22,1",81.1
244200622,CC DES MONTS DU PILAT,11710.0,10030.0,85.7,244200622.0,Les Monts du Pilat,21510.0,"2,7",42,"5,8","13,1",80.4
244200630,CC DU PAYS ENTRE LOIRE ET RHONE,10310.0,8780.0,85.2,244200630.0,Le Pays entre Loire et Rhône,20080.0,"2,6",42,"7,5","16,6",79.8
244200820,CC DU PAYS D URFE,3980.0,3460.0,86.9,244200820.0,Le Pays d'Urfé,18730.0,"2,6",42,"9,4","22,9",81.7
244200895,CC DU PILAT RHODANIEN,13190.0,11200.0,84.9,244200895.0,Le Pilat Rhodanien,22420.0,"2,7",42,"5,3","12,6",78.8
244300307,CC DU PAYS DE MONTFAUCON,6190.0,5240.0,84.7,244300307.0,Le Pays de Montfaucon,20000.0,"2,5",43,"6,9","16,8",79.2
244301016,CC DES SUCS,13990.0,11530.0,82.4,244301016.0,Les Sucs,20110.0,"2,6",43,"7,7","17,3",76.5
244301099,CC AUZON COMMUNAUTE,7170.0,5980.0,83.4,244301099.0,Auzon Communauté,19630.0,"2,6",43,"10,2","20,6",78.7
244301107,CC DU HAUT LIGNON,6440.0,5290.0,82.1,244301107.0,Le Haut-Lignon,19360.0,"2,8",43,"8,2","21,0",75.8
244301123,CC DES PAYS DE CAYRES ET DE PRADELLES,3850.0,3200.0,83.1,244301123.0,Les Pays de Cayres et de Pradelles,18190.0,"2,8",43,"11,0","27,1",77.4
244301131,CC LOIRE ET SEMENE,15530.0,13460.0,86.7,244301131.0,Loire et Semène,21630.0,"2,5",43,"6,1","13,4",80.4
244400438,CC DE GRAND LIEU,30740.0,27580.0,89.7,244400438.0,Grand Lieu,22080.0,"2,4",44,"5,0","9,8",84.7
244400453,CC DE LA REGION DE BLAIN,12200.0,10630.0,87.1,244400453.0,La Région de Blain,20700.0,"2,4",44,"6,8","15,8",81.9
244400503,CC D ERDRE ET GESVRES,49520.0,44540.0,89.9,244400503.0,Erdre et Gesvres,23230.0,"2,6",44,"5,0","9,1",85.3
244400537,CC DE NOZAY,11710.0,10230.0,87.4,244400537.0,Nozay,19990.0,"2,4",44,"6,9","16,4",81.3
244400586,CC DU SUD ESTUAIRE,24350.0,21330.0,87.6,244400586.0,Le Sud-Estuaire,21500.0,"2,5",44,"5,2","13,0",82.5
244500203,CA MONTARGOISE ET RIVES DU LOING (A.M.E.),47290.0,39420.0,83.4,244500203.0,Montargoise et Rives du Loing (A.M.E.),19260.0,"3,3",45,"17,8","29,3",76.8
244500211,CC GIENNOISES,18630.0,15970.0,85.7,244500211.0,Giennoises,20120.0,"3,2",45,"14,3","24,8",80.5
244500419,CC DES QUATRE VALLEES,13110.0,10990.0,83.8,244500419.0,Les Quatre Vallées,21010.0,"2,7",45,"8,0","17,3",77.3
244500427,CC DES LOGES,32280.0,28710.0,88.9,244500427.0,Les Loges,22830.0,"2,7",45,"5,6","12,4",84.6
244500484,CC DE LA FORET,12920.0,11690.0,90.5,244500484.0,La Forêt,23230.0,"2,5",45,"5,0","10,3",86.1
244500542,CC DE LA PLAINE DU NORD LOIRET,5020.0,4370.0,87.1,244500542.0,La Plaine du Nord Loiret,21490.0,"2,6",45,"5,5","12,9",79.7
244600433,CC DE LA VALLEE DU LOT ET DU VIGNOBLE,11800.0,9750.0,82.6,244600433.0,La Vallée du Lot et du Vignoble,20000.0,"3,2",46,"11,5","22,9",77.3
244600482,CC QUERCY BOURIANE,8510.0,7100.0,83.4,244600482.0,Quercy - Bouriane,19570.0,"3,1",46,"10,9","22,6",78.7
244600532,CC DU PAYS DE LALBENQUE LIMOGNE,6980.0,5590.0,80.1,244600532.0,Le Pays de Lalbenque-Limogne,20450.0,"3,2",46,"9,2","20,4",74.6
244600573,CC DU CAUSSE DE LABASTIDE MURAT,2970.0,2380.0,80.1,244600573.0,Le Causse de Labastide-Murat,19800.0,"3,3",46,"11,8","23,4",74.7
244700449,CC DU PAYS DE DURAS,4450.0,3700.0,83.1,244700449.0,Le Pays de Duras,18300.0,"3,3",47,"14,5","29,6",76.4
244700464,CC DU PAYS DE LAUZUN,8270.0,6750.0,81.6,244700464.0,Le Pays de Lauzun,17990.0,"2,9",47,"14,6","27,4",74.6
244701355,CC DES COTEAUX ET LANDES DE GASCOGNE,10060.0,8580.0,85.3,244701355.0,Les Coteaux et Landes de Gascogne,19460.0,"2,8",47,"10,7","22,3",80.0
244701405,CC LOT ET TOLZAC,5460.0,4380.0,80.2,244701405.0,Lot et Tolzac,18990.0,"3,0",47,"13,2","25,2",72.7
244800405,CC COUR DE LOZERE,12720.0,10950.0,86.1,244800405.0,Cœur de Lozère,21250.0,"2,9",48,"9,2","18,0",80.4
244800470,CC DU GEVAUDAN,6990.0,6030.0,86.3,244800470.0,Le Gévaudan,20340.0,"2,7",48,"9,9","19,1",80.0
244900809,CC ANJOU BLEU COMMUNAUTE,25340.0,22360.0,88.2,244900809.0,Anjou Bleu Communauté,19360.0,"2,5",49,"9,7","20,1",82.7
244900882,CC BAUGEOIS VALLEE,25890.0,22970.0,88.7,244900882.0,Baugeois Vallée,19480.0,"2,5",49,"8,4","18,8",83.0
245100615,CC DE LA GRANDE VALLEE DE LA MARNE,11270.0,10140.0,90.0,245100615.0,La Grande Vallée de la Marne,24100.0,"3,0",51,"5,0","9,3",85.3
245100888,CC DE LA BRIE CHAMPENOISE,5540.0,4620.0,83.4,245100888.0,La Brie Champenoise,20220.0,"2,9",51,"10,3","20,9",77.4
245100979,CC DU SUD MARNAIS,4440.0,3850.0,86.7,245100979.0,Le Sud Marnais,20280.0,"3,1",51,"11,5","23,5",81.5
245200597,CC DES TROIS FORETS,5640.0,4910.0,87.1,245200597.0,Les Trois Forêts,19860.0,"2,7",52,"8,4","19,3",81.9
245300223,CC DU PAYS DE MESLAY GREZ,10040.0,9010.0,89.7,245300223.0,Le Pays de Meslay-Grez,19780.0,"2,4",53,"7,3","17,3",84.5
245300355,CC DE L ERNEE,15060.0,13470.0,89.4,245300355.0,L'Ernée,19450.0,"2,4",53,"7,0","18,1",84.2
245300389,CC DU BOCAGE MAYENNAIS,14120.0,12560.0,89.0,245300389.0,Le Bocage Mayennais,18820.0,"2,6",53,"9,6","20,4",83.9
245300447,CC DU PAYS DE CHATEAU GONTIER,22310.0,20120.0,90.2,245300447.0,Le Pays de Château-Gontier,20230.0,"2,5",53,"7,6","16,4",85.7
245400171,CC MOSELLE ET MADON,21990.0,19970.0,90.8,245400171.0,Moselle et Madon,22650.0,"2,7",54,"5,5","12,3",87.1
245400189,CC DES PAYS DU SEL ET DU VERMOIS,22380.0,20040.0,89.5,245400189.0,Les Pays du Sel et du Vermois,21600.0,"2,7",54,"9,1","16,1",84.7
245400262,CA DE LONGWY,44500.0,36190.0,81.3,245400262.0,Longwy,20860.0,"4,1",54,"17,0","26,3",72.9
245400510,CC DU PAYS DE COLOMBEY ET DU SUD TOULOIS,8040.0,7230.0,89.9,245400510.0,Le Pays de Colombey et du Sud Toulois,20570.0,"2,4",88,"6,2","15,3",84.7
245400601,CC DU BASSIN DE POMPEY,30780.0,27380.0,89.0,245400601.0,Le Bassin de Pompey,21710.0,"2,8",54,"9,0","16,9",84.5
245400759,CC DU PAYS DU SANON,4480.0,4030.0,90.0,245400759.0,Le Pays du Sanon,20950.0,"2,7",54,"5,7","14,3",85.5
245500327,CC DU SAMMIELLOIS,6130.0,5190.0,84.7,245500327.0,Le Sammiellois,19460.0,"3,0",55,"12,7","23,8",78.1
245501176,CC DU TERRITOIRE DE FRESNES EN WOEVRE,3600.0,3060.0,85.0,245501176.0,Le Territoire de Fresnes-en-Woëvre,20140.0,"2,8",55,"8,9","19,2",78.6
245501184,CC DU PAYS DE REVIGNY SUR ORNAIN,5120.0,4620.0,90.2,245501184.0,Le Pays de Revigny-sur-Ornain,20120.0,"2,6",55,"9,0","19,3",86.1
245501242,CC DU PAYS D ETAIN,5190.0,4300.0,82.9,245501242.0,Le Pays d'Étain,19070.0,"2,8",55,"11,5","23,9",75.1
245501259,CC DU PAYS DE MONTMEDY,4600.0,3450.0,75.0,245501259.0,Le Pays de Montmédy,20330.0,"3,1",55,"11,7","20,0",66.7
245600440,CC DE BLAVET BELLEVUE OCEAN,14250.0,12720.0,89.3,245600440.0,Blavet Bellevue Océan,21890.0,"2,5",56,"5,0","11,4",84.2
245600465,CC DE BELLE ILE EN MER,4250.0,3550.0,83.5,245600465.0,Belle-Île-en-Mer,21060.0,"3,1",56,"6,7","15,8",80.0
245614383,CC QUESTEMBERT COMMUNAUTE,18480.0,16160.0,87.4,245614383.0,Questembert Communauté,20160.0,"2,5",56,"6,7","16,8",81.2
245614417,CC ROI MORVAN COMMUNAUTE,19520.0,16450.0,84.3,245614417.0,Roi Morvan Communauté,18650.0,"2,8",56,"11,7","23,7",78.4
245614433,CC PONTIVY COMMUNAUTE,34420.0,30280.0,88.0,245614433.0,Pontivy Communauté,20240.0,"2,7",56,"9,1","18,8",82.4
245700133,CC DU DISTRICT URBAIN DE FAULQUEMONT (DUF),18540.0,16010.0,86.4,245700133.0,Le District Urbain de Faulquemont (DUF),20870.0,"2,7",57,"9,3","18,1",82.0
245700398,CC DE FREYMING MERLEBACH,24090.0,19610.0,81.4,245700398.0,Freyming-Merlebach,17750.0,"3,0",57,"19,3","32,1",75.0
