LibSubCom,code_commune,longitude,latitude,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,entete,nb_voix,url_libe
Chelles,77108,2.5913,48.8828,32637,10013,22624,669,478,21477,MACRON,4660,https://www.liberation.fr/resultats-elections/ile-de-france/seine-et-marne/chelles-77108/
Niort,79191,-0.4678,46.3265,38729,11430,27299,785,562,25952,MACRON,6571,https://www.liberation.fr/resultats-elections/nouvelle-aquitaine/deux-sevres/niort-79191/
Grasse,06069,6.937,43.6552,33436,10165,23271,712,426,22133,MÉLENCHON,5920,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/alpes-maritimes/grasse-06069/
Châtenay-Malabry,92019,2.2615,48.7707,19822,5837,13985,459,297,13229,MACRON,3955,https://www.liberation.fr/resultats-elections/ile-de-france/hauts-de-seine/chatenay-malabry-92019/
Valenciennes,59606,3.5195,50.3626,24323,7232,17091,511,299,16281,MÉLENCHON,4337,https://www.liberation.fr/resultats-elections/hauts-de-france/nord/valenciennes-59606/
Saint-Laurent-du-Var,06123,7.1787,43.6813,22229,6595,15634,467,308,14859,LE PEN,3941,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/alpes-maritimes/saint-laurent-du-var-06123/
Compiègne,60159,2.8604,49.4176,24538,7101,17437,576,323,16538,MÉLENCHON,4886,https://www.liberation.fr/resultats-elections/hauts-de-france/oise/compiegne-60159/
Rezé,44143,-1.5491,47.1753,30526,9016,21510,658,450,20402,MACRON,5441,https://www.liberation.fr/resultats-elections/pays-de-la-loire/loire-atlantique/reze-44143/
Marseille 1er arrondissement,13055AR01,5.38227869795,43.2999009436,19741,5902,13839,460,255,13124,MÉLENCHON,3413,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/bouches-du-rhone/marseille-13055/
Montélimar,26198,4.7457,44.5555,27024,8040,18984,477,369,18138,MÉLENCHON,4078,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/drome/montelimar-26198/
Tournefeuille,31557,1.3362,43.5792,21150,6511,14639,510,295,13834,MACRON,3395,https://www.liberation.fr/resultats-elections/occitanie/haute-garonne/tournefeuille-31557/
Aix-les-Bains,73008,5.9159,45.6968,23384,7197,16187,527,309,15351,MACRON,3336,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/savoie/aix-les-bains-73008/
Noisy-le-Grand,93051,2.5643,48.8362,36820,10937,25883,841,517,24525,PÉCRESSE,7448,https://www.liberation.fr/resultats-elections/ile-de-france/seine-st-denis/noisy-le-grand-93051/
Marseille 6eme arrondissement,13055AR06,5.38104785394,43.2870989546,25310,7821,17489,515,363,16611,MÉLENCHON,4343,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/bouches-du-rhone/marseille-13055/
Charenton-le-Pont,94018,2.4091,48.8235,19995,6057,13938,403,323,13212,MACRON,3413,https://www.liberation.fr/resultats-elections/ile-de-france/val-de-marne/charenton-le-pont-94018/
Chalon-sur-Saône,71076,4.8438,46.789,20757,6261,14496,368,289,13839,MÉLENCHON,3141,https://www.liberation.fr/resultats-elections/bourgogne-franche-comte/saone-et-loire/chalon-sur-saone-71076/
Marseille 4eme arrondissement,13055AR04,5.40087488752,43.306733355,29059,8802,20257,531,386,19340,MÉLENCHON,5012,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/bouches-du-rhone/marseille-13055/
Nogent-sur-Marne,94052,2.4788,48.8363,21986,6498,15488,470,303,14715,MACRON,3859,https://www.liberation.fr/resultats-elections/ile-de-france/val-de-marne/nogent-sur-marne-94052/
Charleville-Mézières,08105,4.7198,49.7783,24361,7193,17168,521,402,16245,MÉLENCHON,5049,https://www.liberation.fr/resultats-elections/grand-est/ardennes/charleville-mezieres-08105/
Clichy,92024,2.3035,48.9047,29555,8818,20737,604,408,19725,MACRON,5926,https://www.liberation.fr/resultats-elections/ile-de-france/hauts-de-seine/clichy-92024/
Nanterre,92050,2.2108,48.8966,50245,14972,35273,1004,732,33537,MACRON,10212,https://www.liberation.fr/resultats-elections/ile-de-france/hauts-de-seine/nanterre-92050/
Lyon 2eme arrondissement,69123AR02,4.82617032549,45.7492560394,16245,4648,11597,352,246,10999,MACRON,2811,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/rhone/lyon-69123/
Argenteuil,95018,2.243,48.9548,52493,15793,36700,1150,793,34757,MACRON,8253,https://www.liberation.fr/resultats-elections/ile-de-france/val-d-oise/argenteuil-95018/
Saint-Malo,35288,-1.9987,48.6491,40299,12248,28051,819,569,26663,MACRON,7389,https://www.liberation.fr/resultats-elections/bretagne/ille-et-vilaine/saint-malo-35288/
Aurillac,15014,2.445,44.9271,16184,4997,11187,245,229,10713,MACRON,2702,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/cantal/aurillac-15014/
Menton,06083,7.491,43.7967,20275,6065,14210,385,293,13532,MÉLENCHON,3635,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/alpes-maritimes/menton-06083/
Créteil,94028,2.4577,48.7823,45141,13458,31683,964,587,30132,MACRON,7971,https://www.liberation.fr/resultats-elections/ile-de-france/val-de-marne/creteil-94028/
Troyes,10387,4.082,48.2981,29942,8908,21034,603,393,20038,MÉLENCHON,5850,https://www.liberation.fr/resultats-elections/grand-est/aube/troyes-10387/
Lyon 8eme arrondissement,69123AR08,4.86935722305,45.7342034691,37696,11431,26265,797,576,24892,MACRON,6213,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/rhone/lyon-69123/
Maisons-Laffitte,78358,2.148,48.9509,16836,5089,11747,425,259,11063,MACRON,2988,https://www.liberation.fr/resultats-elections/ile-de-france/yvelines/maisons-laffitte-78358/
Chambéry,73065,5.9117,45.5793,32705,9918,22787,720,432,21635,MACRON,4660,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/savoie/chambery-73065/
Châtillon,92020,2.2847,48.8021,21821,6673,15148,517,335,14296,MACRON,4345,https://www.liberation.fr/resultats-elections/ile-de-france/hauts-de-seine/chatillon-92020/
Bois-Colombes,92009,2.2659,48.9142,18021,5516,12505,412,257,11836,MACRON,3611,https://www.liberation.fr/resultats-elections/ile-de-france/hauts-de-seine/bois-colombes-92009/
Cambrai,59122,3.2356,50.1733,22850,6867,15983,454,318,15211,MÉLENCHON,4020,https://www.liberation.fr/resultats-elections/hauts-de-france/nord/cambrai-59122/
Saint-Denis,93066,2.3694,48.9355,47034,14206,32828,1011,622,31195,PÉCRESSE,9491,https://www.liberation.fr/resultats-elections/ile-de-france/seine-st-denis/saint-denis-93066/
Agde,34003,3.4882,43.2956,25438,7473,17965,551,358,17056,MÉLENCHON,4134,https://www.liberation.fr/resultats-elections/occitanie/herault/agde-34003/
Vélizy-Villacoublay,78640,2.2001,48.7826,14348,4293,10055,303,201,9551,MACRON,2578,https://www.liberation.fr/resultats-elections/ile-de-france/yvelines/velizy-villacoublay-78640/
Le Puy-en-Velay,43157,3.893,45.0315,12077,3543,8534,306,157,8071,MACRON,1849,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/haute-loire/le-puy-en-velay-43157/
Anglet,64024,-1.5132,43.486,31302,9467,21835,565,437,20833,MACRON,5095,https://www.liberation.fr/resultats-elections/nouvelle-aquitaine/pyrenees-atlantiques/anglet-64024/
Bayonne,64102,-1.4718,43.4851,32157,9623,22534,603,464,21467,MACRON,5227,https://www.liberation.fr/resultats-elections/nouvelle-aquitaine/pyrenees-atlantiques/bayonne-64102/
Saint-Médard-en-Jalles,33449,-0.7336,44.8883,24112,7350,16762,540,328,15894,MACRON,3876,https://www.liberation.fr/resultats-elections/nouvelle-aquitaine/gironde/saint-medard-en-jalles-33449/
Le Vésinet,78650,2.1295,48.8958,12206,3767,8439,264,157,8018,MACRON,2170,
La Baule-Escoublac,44055,-2.3587,47.2922,15553,4667,10886,338,238,10310,MACRON,2705,
Rambouillet,78517,1.8362,48.6476,18757,5701,13056,357,251,12448,MACRON,3359,https://www.liberation.fr/resultats-elections/ile-de-france/yvelines/rambouillet-78517/
Allauch,13002,5.5011,43.3475,17061,5046,12015,428,211,11376,MÉLENCHON,2928,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/bouches-du-rhone/allauch-13002/
Lambersart,59328,3.0245,50.6542,20400,6008,14392,371,290,13731,MÉLENCHON,3659,https://www.liberation.fr/resultats-elections/hauts-de-france/nord/lambersart-59328/
Bron,69029,4.9076,45.7351,22787,6847,15940,429,314,15197,MACRON,3807,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/rhone/bron-69029/
Marignane,13054,5.2189,43.4216,22697,6926,15771,512,315,14944,MÉLENCHON,3917,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/bouches-du-rhone/marignane-13054/
Sucy-en-Brie,94071,2.5307,48.771,16790,4876,11914,322,226,11366,MACRON,2949,https://www.liberation.fr/resultats-elections/ile-de-france/val-de-marne/sucy-en-brie-94071/
Montluçon,03185,2.603,46.3422,21320,6591,14729,416,319,13994,MACRON,3160,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/allier/montlucon-03185/
La Londe-les-Maures,83071,6.2614,43.1651,9132,2794,6338,201,120,6017,MÉLENCHON,1789,
Meaux,77284,2.8943,48.9563,27921,8156,19765,567,408,18790,MACRON,4123,https://www.liberation.fr/resultats-elections/ile-de-france/seine-et-marne/meaux-77284/
Gif-sur-Yvette,91272,2.1321,48.6978,16754,5072,11682,358,204,11120,MACRON,2688,https://www.liberation.fr/resultats-elections/ile-de-france/essonne/gif-sur-yvette-91272/
Tarbes,65440,0.0653,43.2337,26342,8011,18331,554,344,17433,MACRON,4167,https://www.liberation.fr/resultats-elections/occitanie/hautes-pyrenees/tarbes-65440/
Vitrolles,13117,5.2654,43.4509,24248,7520,16728,539,332,15857,MÉLENCHON,4118,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/bouches-du-rhone/vitrolles-13117/
Millau,12145,3.1072,44.1121,16726,5033,11693,367,223,11103,MACRON,2705,https://www.liberation.fr/resultats-elections/occitanie/aveyron/millau-12145/
Vanves,92075,2.284,48.8204,18238,5507,12731,376,237,12118,MACRON,3683,https://www.liberation.fr/resultats-elections/ile-de-france/hauts-de-seine/vanves-92075/
Les Pennes-Mirabeau,13071,5.3219,43.4011,17582,5310,12272,317,245,11710,MÉLENCHON,3062,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/bouches-du-rhone/les-pennes-mirabeau-13071/
Vienne,38544,4.8822,45.5214,18542,5658,12884,386,238,12260,MACRON,2845,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/isere/vienne-38544/
Ivry-sur-Seine,94041,2.3873,48.8093,28719,8525,20194,576,443,19175,MACRON,5084,https://www.liberation.fr/resultats-elections/ile-de-france/val-de-marne/ivry-sur-seine-94041/
Orange,84087,4.8036,44.1277,19165,5798,13367,392,292,12683,MÉLENCHON,3693,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/vaucluse/orange-84087/
Boulogne-sur-Mer,62160,1.6064,50.7289,25638,7704,17934,527,343,17064,MÉLENCHON,5617,https://www.liberation.fr/resultats-elections/hauts-de-france/pas-de-calais/boulogne-sur-mer-62160/
Roubaix,59512,3.1833,50.6873,46948,13816,33132,1015,734,31383,MÉLENCHON,8404,https://www.liberation.fr/resultats-elections/hauts-de-france/nord/roubaix-59512/
Hazebrouck,59295,2.5398,50.7304,16700,4973,11727,268,262,11197,MÉLENCHON,2940,https://www.liberation.fr/resultats-elections/hauts-de-france/nord/hazebrouck-59295/
Carpentras,84031,5.0582,44.0625,19168,5947,13221,345,259,12617,MÉLENCHON,3696,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/vaucluse/carpentras-84031/
Fontenay-sous-Bois,94033,2.4739,48.8513,33109,10040,23069,749,488,21832,MACRON,5777,https://www.liberation.fr/resultats-elections/ile-de-france/val-de-marne/fontenay-sous-bois-94033/
Palaiseau,91477,2.2296,48.7116,21762,6577,15185,503,293,14389,MACRON,3543,https://www.liberation.fr/resultats-elections/ile-de-france/essonne/palaiseau-91477/
Lorient,56121,-3.3825,47.7495,38459,11477,26982,954,568,25460,MACRON,6637,https://www.liberation.fr/resultats-elections/bretagne/morbihan/lorient-56121/
Blois,41018,1.3161,47.5856,28503,8375,20128,572,437,19119,MÉLENCHON,4596,https://www.liberation.fr/resultats-elections/centre-val-de-loire/loir-et-cher/blois-41018/
Sèvres,92072,2.2081,48.8208,15154,4427,10727,319,203,10205,MACRON,3055,https://www.liberation.fr/resultats-elections/ile-de-france/hauts-de-seine/sevres-92072/
Le Blanc-Mesnil,93007,2.4622,48.9366,25860,7792,18068,549,340,17179,PÉCRESSE,5365,https://www.liberation.fr/resultats-elections/ile-de-france/seine-st-denis/le-blanc-mesnil-93007/
Tassin-la-Demi-Lune,69244,4.749,45.7669,14778,4602,10176,334,192,9650,MACRON,2421,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/rhone/tassin-la-demi-lune-69244/
Saint-Priest,69290,4.9496,45.6961,30984,9219,21765,725,447,20593,MACRON,5118,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/rhone/saint-priest-69290/
Franconville,95252,2.2224,48.9841,21549,6656,14893,462,309,14122,MACRON,3339,https://www.liberation.fr/resultats-elections/ile-de-france/val-d-oise/franconville-95252/
La Valette-du-Var,83144,5.9862,43.1503,16801,4897,11904,387,238,11279,MÉLENCHON,3324,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/var/la-valette-du-var-83144/
Chamalières,63075,3.0577,45.7746,12231,3803,8428,245,152,8031,MACRON,2088,
Frontignan,34108,3.7802,43.442,19012,5875,13137,356,258,12523,MÉLENCHON,3010,https://www.liberation.fr/resultats-elections/occitanie/herault/frontignan-34108/
Mont-de-Marsan,40192,-0.4844,43.8925,20231,6027,14204,463,267,13474,MACRON,3062,https://www.liberation.fr/resultats-elections/nouvelle-aquitaine/landes/mont-de-marsan-40192/
Lyon 4eme arrondissement,69123AR04,4.82396112689,45.7786867581,22485,6606,15879,469,319,15091,MACRON,3793,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/rhone/lyon-69123/
Viroflay,78686,2.1691,48.8027,11487,3400,8087,252,149,7686,MACRON,2113,
Talence,33522,-0.5922,44.805,23758,7008,16750,453,326,15971,MACRON,3898,https://www.liberation.fr/resultats-elections/nouvelle-aquitaine/gironde/talence-33522/
Vannes,56260,-2.749,47.6559,38690,11619,27071,850,511,25710,MACRON,6719,https://www.liberation.fr/resultats-elections/bretagne/morbihan/vannes-56260/
Villenave-d'Ornon,33550,-0.5585,44.7718,23964,7212,16752,518,324,15910,MACRON,3888,https://www.liberation.fr/resultats-elections/nouvelle-aquitaine/gironde/villenave-d-ornon-33550/
Garches,92033,2.1888,48.8461,12859,3737,9122,279,160,8683,MACRON,2606,
Evreux,27229,1.1428,49.0249,24994,7498,17496,508,350,16638,MÉLENCHON,4618,https://www.liberation.fr/resultats-elections/normandie/eure/evreux-27229/
Vertou,44215,-1.4756,47.1581,20499,6214,14285,449,282,13554,MACRON,3609,https://www.liberation.fr/resultats-elections/pays-de-la-loire/loire-atlantique/vertou-44215/
Houilles,78311,2.1894,48.9261,21592,6299,15293,404,339,14550,MACRON,3954,https://www.liberation.fr/resultats-elections/ile-de-france/yvelines/houilles-78311/
Béthune,62119,2.6406,50.529,17418,5284,12134,338,227,11569,MÉLENCHON,3833,https://www.liberation.fr/resultats-elections/hauts-de-france/pas-de-calais/bethune-62119/
Massy,91377,2.268,48.7317,28630,8422,20208,655,416,19137,MACRON,4707,https://www.liberation.fr/resultats-elections/ile-de-france/essonne/massy-91377/
Cormeilles-en-Parisis,95176,2.2009,48.9732,16322,5022,11300,325,216,10759,MACRON,2519,https://www.liberation.fr/resultats-elections/ile-de-france/val-d-oise/cormeilles-en-parisis-95176/
Marseille 15eme arrondissement,13055AR15,5.363407897,43.358794754,38078,11574,26504,843,556,25105,MÉLENCHON,6543,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/bouches-du-rhone/marseille-13055/
Brive-la-Gaillarde,19031,1.5155,45.1393,32590,9617,22973,607,484,21882,MACRON,5500,https://www.liberation.fr/resultats-elections/nouvelle-aquitaine/correze/brive-la-gaillarde-19031/
Thonon-les-Bains,74281,6.4774,46.3705,23006,6857,16149,521,333,15295,LE PEN,3696,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/haute-savoie/thonon-les-bains-74281/
Herblay-sur-Seine,95306,2.1562,49.0005,19520,5866,13654,382,260,13012,MACRON,3058,https://www.liberation.fr/resultats-elections/ile-de-france/val-d-oise/herblay-sur-seine-95306/
Conflans-Sainte-Honorine,78172,2.0939,48.9977,23930,7345,16585,544,359,15682,MACRON,4241,https://www.liberation.fr/resultats-elections/ile-de-france/yvelines/conflans-sainte-honorine-78172/
Auch,32013,0.5718,43.6602,14100,4229,9871,293,185,9393,MACRON,2052,https://www.liberation.fr/resultats-elections/occitanie/gers/auch-32013/
Douai,59178,3.0962,50.3858,26334,7663,18671,535,398,17738,MÉLENCHON,4711,https://www.liberation.fr/resultats-elections/hauts-de-france/nord/douai-59178/
Villejuif,94076,2.3575,48.7939,30023,8954,21069,652,412,20005,MACRON,5270,https://www.liberation.fr/resultats-elections/ile-de-france/val-de-marne/villejuif-94076/
Vallauris,06155,7.0615,43.5752,18198,5459,12739,363,248,12128,LE PEN,3246,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/alpes-maritimes/vallauris-06155/
Joué-lès-Tours,37122,0.6604,47.3356,24976,7510,17466,550,345,16571,MACRON,3753,https://www.liberation.fr/resultats-elections/centre-val-de-loire/indre-et-loire/joue-les-tours-37122/
Vitry-sur-Seine,94081,2.3921,48.7902,45562,13934,31628,1019,616,29993,MACRON,7889,https://www.liberation.fr/resultats-elections/ile-de-france/val-de-marne/vitry-sur-seine-94081/
La Garde,83062,6.0049,43.1207,19167,5849,13318,416,233,12669,MÉLENCHON,3714,https://www.liberation.fr/resultats-elections/provence-alpes-cote-d-azur/var/la-garde-83062/
Sceaux,92071,2.2934,48.7779,14444,4359,10085,318,200,9567,MACRON,2836,
Porto-Vecchio,2A247,9.2988,41.5686,9824,2875,6949,202,129,6618,MÉLENCHON,1847,
Bruay-la-Buissière,62178,2.5546,50.4929,15609,4678,10931,274,203,10454,MÉLENCHON,3408,https://www.liberation.fr/resultats-elections/hauts-de-france/pas-de-calais/bruay-la-buissiere-62178/
Cestas,33122,-0.6936,44.7368,14168,4344,9824,235,198,9391,MACRON,2307,
Nevers,58194,3.1609,46.9892,22152,6676,15476,421,280,14775,MÉLENCHON,3421,https://www.liberation.fr/resultats-elections/bourgogne-franche-comte/nievre/nevers-58194/
Blagnac,31069,1.3756,43.6373,15903,4839,11064,327,222,10515,MACRON,2590,https://www.liberation.fr/resultats-elections/occitanie/haute-garonne/blagnac-31069/
Saint-Herblain,44162,-1.6426,47.2231,31714,9293,22421,721,479,21221,MACRON,5652,https://www.liberation.fr/resultats-elections/pays-de-la-loire/loire-atlantique/saint-herblain-44162/
L'Hay-les-Roses,94038,2.3368,48.7757,18644,5740,12904,401,268,12235,MACRON,3252,https://www.liberation.fr/resultats-elections/ile-de-france/val-de-marne/l-hay-les-roses-94038/
Roanne,42187,4.0808,46.0425,18827,5637,13190,387,277,12526,MÉLENCHON,2816,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/loire/roanne-42187/
Saint-Chamond,42207,4.5007,45.4709,23332,7032,16300,392,362,15546,MÉLENCHON,3528,https://www.liberation.fr/resultats-elections/auvergne-rhone-alpes/loire/saint-chamond-42207/
